 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  1.0385922e+02,  9.1434414e+01,  0.0000000e+00,  4.6839235e+00,  0.0000000e+00,  7.5815575e-01
       1,  1.3125984e+02,  0.0000000e+00,  0.0000000e+00,  8.0450781e-01,  1.1586961e+02,  8.4400860e+00
       2,  4.6063421e+01,  0.0000000e+00,  0.0000000e+00,  7.6006026e-01,  3.2315244e+01,  7.6327258e+00
       3,  3.7942006e+01,  0.0000000e+00,  0.0000000e+00,  7.6396110e-01,  2.4207164e+01,  7.6277500e+00
       4,  3.3467230e+01,  0.0000000e+00,  0.0000000e+00,  7.5775721e-01,  1.9723235e+01,  7.6129081e+00
       5,  3.1368733e+01,  0.0000000e+00,  0.0000000e+00,  7.6915577e-01,  1.7561786e+01,  7.6705121e+00
       6,  3.2197795e+01,  0.0000000e+00,  0.0000000e+00,  7.5825238e-01,  1.8423433e+01,  7.6148936e+00
       7,  3.6176444e+01,  0.0000000e+00,  0.0000000e+00,  7.7084665e-01,  2.2409261e+01,  7.6042773e+00
       8,  3.3861007e+01,  0.0000000e+00,  0.0000000e+00,  7.6994445e-01,  2.0104183e+01,  7.6249123e+00
       9,  3.4463066e+01,  0.0000000e+00,  0.0000000e+00,  7.6295991e-01,  2.0682144e+01,  7.6078528e+00
      10,  3.2332930e+01,  0.0000000e+00,  0.0000000e+00,  7.5919504e-01,  1.8571454e+01,  7.6399237e+00
      11,  3.1178757e+01,  0.0000000e+00,  0.0000000e+00,  7.6716888e-01,  1.7401423e+01,  7.6340381e+00
      12,  3.1736938e+01,  0.0000000e+00,  0.0000000e+00,  7.6007264e-01,  1.7944471e+01,  7.6241962e+00
      13,  3.0475447e+01,  0.0000000e+00,  0.0000000e+00,  7.6332105e-01,  1.6715786e+01,  7.6282362e+00
      14,  3.2798157e+01,  0.0000000e+00,  0.0000000e+00,  7.6242200e-01,  1.9005081e+01,  7.6515159e+00
      15,  3.0303919e+01,  0.0000000e+00,  0.0000000e+00,  7.6691877e-01,  1.6521150e+01,  7.6387989e+00
      16,  3.1054236e+01,  0.0000000e+00,  0.0000000e+00,  7.6389507e-01,  1.7312275e+01,  7.6556595e+00
      17,  3.2629552e+01,  0.0000000e+00,  0.0000000e+00,  7.6414760e-01,  1.8865621e+01,  7.6321453e+00
      18,  2.9962821e+01,  0.0000000e+00,  0.0000000e+00,  7.6292178e-01,  1.6186614e+01,  7.6402319e+00
      19,  3.5250105e+01,  0.0000000e+00,  0.0000000e+00,  7.6382283e-01,  2.1431904e+01,  7.6323659e+00
      20,  3.4119478e+01,  0.0000000e+00,  0.0000000e+00,  7.6325807e-01,  2.0344570e+01,  7.6580738e+00
      21,  3.4655469e+01,  0.0000000e+00,  0.0000000e+00,  7.6179935e-01,  2.0841523e+01,  7.6740678e+00
      22,  3.3052919e+01,  0.0000000e+00,  0.0000000e+00,  7.6652637e-01,  1.9277431e+01,  7.6535357e+00
      23,  3.4642946e+01,  0.0000000e+00,  0.0000000e+00,  7.6348278e-01,  2.0878303e+01,  7.6377323e+00
      24,  3.9673040e+01,  0.0000000e+00,  0.0000000e+00,  7.6843047e-01,  2.5917152e+01,  7.6275236e+00
      25,  3.0947948e+01,  0.0000000e+00,  0.0000000e+00,  7.6251562e-01,  1.7193933e+01,  7.6972502e+00
      26,  3.0239294e+01,  0.0000000e+00,  0.0000000e+00,  7.6975822e-01,  1.6389498e+01,  7.6374826e+00
      27,  3.0803380e+01,  0.0000000e+00,  0.0000000e+00,  7.6231370e-01,  1.7039489e+01,  7.6480353e+00
      28,  2.9507413e+01,  0.0000000e+00,  0.0000000e+00,  7.7052248e-01,  1.5757071e+01,  7.6541342e+00
      29,  3.4227662e+01,  0.0000000e+00,  0.0000000e+00,  7.7670128e-01,  2.0453179e+01,  7.6678621e+00
      30,  3.2106529e+01,  0.0000000e+00,  0.0000000e+00,  7.8307860e-01,  1.8321683e+01,  7.6416299e+00
      31,  3.2680508e+01,  0.0000000e+00,  0.0000000e+00,  7.6609939e-01,  1.8932010e+01,  7.6608590e+00
      32,  3.0926133e+01,  0.0000000e+00,  0.0000000e+00,  7.7072888e-01,  1.7148355e+01,  7.6371790e+00
      33,  5.2659465e+01,  0.0000000e+00,  1.2929657e+01,  5.3979177e+00,  2.1273494e+01,  7.6774446e+00
