t, velocity, pressure, k, omega, wall_distance
 5.0000000e-05,  4.7702265e+02,  2.0000000e+04,  1.9977500e+04,  1.9999958e+04,  2.0000000e+04
 1.0000000e-04,  4.1120114e+01,  2.6649499e+06,  7.1691400e+04,  1.6234867e+04,  2.0000000e+04
 1.5000000e-04,  2.0886594e+01,  8.8431794e+04,  4.0586157e+04,  1.3999160e+04,  2.0000000e+04
 2.0000000e-04,  1.5853161e+01,  2.5128212e+03,  2.4550271e+04,  1.1362441e+04,  2.0000000e+04
 2.5000000e-04,  1.3391315e+01,  1.3226016e+03,  1.6062151e+04,  8.7250282e+03,  2.0000000e+04
 3.0000000e-04,  1.2628207e+01,  1.0500562e+03,  1.1776313e+04,  6.5890113e+03,  2.0000000e+04
 3.5000000e-04,  1.2261778e+01,  8.7212775e+02,  3.0931188e+04,  5.4015821e+03,  2.0000000e+04
 4.0000000e-04,  1.2058959e+01,  7.2333908e+02,  1.3074241e+04,  4.7120887e+03,  2.0000000e+04
 4.5000000e-04,  1.1871694e+01,  6.2553314e+02,  1.4617125e+04,  3.6304319e+03,  2.0000000e+04
 5.0000000e-04,  1.1672894e+01,  5.8276848e+02,  1.2155331e+04,  2.9042152e+03,  2.0000000e+04
 5.5000000e-04,  1.1465947e+01,  5.6507676e+02,  1.2020680e+04,  2.3834464e+03,  2.0000000e+04
 6.0000000e-04,  1.1267552e+01,  5.5402617e+02,  9.4203525e+03,  2.0108138e+03,  2.0000000e+04
 6.5000000e-04,  1.1076189e+01,  5.4488010e+02,  1.2804045e+04,  1.7140244e+03,  2.0000000e+04
 7.0000000e-04,  1.0892671e+01,  5.3465674e+02,  1.0512911e+04,  1.6612233e+03,  2.0000000e+04
 7.5000000e-04,  1.0709839e+01,  5.2738814e+02,  1.0577243e+04,  1.3933597e+03,  2.0000000e+04
 8.0000000e-04,  1.0531417e+01,  5.2203271e+02,  1.0592715e+04,  1.2630898e+03,  2.0000000e+04
 8.5000000e-04,  1.0359402e+01,  5.1447506e+02,  1.3465041e+04,  1.1673151e+03,  2.0000000e+04
 9.0000000e-04,  1.0203208e+01,  5.0500811e+02,  1.1651461e+04,  1.4580634e+03,  2.0000000e+04
 9.5000000e-04,  1.0070460e+01,  4.9663755e+02,  1.3688887e+04,  1.4077032e+03,  2.0000000e+04
 1.0000000e-03,  9.9352176e+00,  4.8471605e+02,  1.6624833e+04,  4.7782101e+03,  2.0000000e+04
 1.0500000e-03,  9.8066433e+00,  4.7366405e+02,  1.1781006e+04,  3.4921884e+03,  2.0000000e+04
 1.1000000e-03,  9.6780999e+00,  4.6234729e+02,  1.4644212e+04,  2.6150953e+03,  2.0000000e+04
 1.1500000e-03,  9.5538920e+00,  4.5128766e+02,  1.1985234e+04,  3.7998346e+03,  2.0000000e+04
 1.2000000e-03,  9.4379610e+00,  4.4041722e+02,  1.1725176e+04,  3.0612948e+03,  2.0000000e+04
 1.2500000e-03,  9.3318210e+00,  4.3059267e+02,  1.5332371e+04,  1.6353542e+04,  2.0000000e+04
 1.3000000e-03,  9.2287655e+00,  4.2019165e+02,  1.7236029e+04,  1.1730199e+04,  2.0000000e+04
 1.3500000e-03,  9.1277364e+00,  4.1060816e+02,  1.6618015e+04,  7.1864452e+03,  2.0000000e+04
 1.4000000e-03,  9.0316333e+00,  4.0142859e+02,  1.7817496e+04,  9.1277181e+03,  2.0000000e+04
 1.4500000e-03,  8.9474436e+00,  3.9299220e+02,  1.5395464e+04,  5.3134754e+03,  2.0000000e+04
 1.5000000e-03,  8.8726980e+00,  3.8428253e+02,  1.7624703e+04,  3.1342654e+03,  2.0000000e+04
 1.5500000e-03,  8.8916826e+00,  3.7751572e+02,  1.7538837e+04,  2.6756783e+03,  2.0000000e+04
 1.6000000e-03,  9.0040566e+00,  3.6977875e+02,  1.3972512e+04,  1.6717675e+03,  2.0000000e+04
 1.6500000e-03,  9.6523761e+00,  3.6407662e+02,  1.7597189e+04,  7.6171632e+03,  2.0000000e+04
