 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  9.5758148e+01,  8.4129605e+01,  0.0000000e+00,  4.6253815e+00,  0.0000000e+00,  7.3173290e-01
       1,  1.1752893e+02,  0.0000000e+00,  0.0000000e+00,  7.4936126e-01,  1.0409146e+02,  8.1987593e+00
       2,  4.3140430e+01,  0.0000000e+00,  0.0000000e+00,  7.1869829e-01,  3.1237807e+01,  7.3873617e+00
       3,  3.1774555e+01,  0.0000000e+00,  0.0000000e+00,  7.1568358e-01,  1.9865397e+01,  7.3821114e+00
       4,  2.7428679e+01,  0.0000000e+00,  0.0000000e+00,  7.2178051e-01,  1.5542793e+01,  7.4014942e+00
       5,  2.7193077e+01,  0.0000000e+00,  0.0000000e+00,  7.1953041e-01,  1.5309179e+01,  7.4031326e+00
       6,  2.9063882e+01,  0.0000000e+00,  0.0000000e+00,  7.1308707e-01,  1.7155882e+01,  7.3980565e+00
       7,  2.9379660e+01,  0.0000000e+00,  0.0000000e+00,  7.1621375e-01,  1.7484125e+01,  7.4150741e+00
       8,  2.7776778e+01,  0.0000000e+00,  0.0000000e+00,  7.1882719e-01,  1.5875573e+01,  7.3961549e+00
       9,  2.9399689e+01,  0.0000000e+00,  0.0000000e+00,  7.3093807e-01,  1.7485450e+01,  7.3912851e+00
      10,  2.8342527e+01,  0.0000000e+00,  0.0000000e+00,  7.2034184e-01,  1.6450454e+01,  7.3981437e+00
      11,  2.7572846e+01,  0.0000000e+00,  0.0000000e+00,  7.1883750e-01,  1.5696193e+01,  7.3966881e+00
      12,  2.8254519e+01,  0.0000000e+00,  0.0000000e+00,  7.3144035e-01,  1.6353782e+01,  7.4036429e+00
      13,  2.8201552e+01,  0.0000000e+00,  0.0000000e+00,  7.2194686e-01,  1.6324547e+01,  7.3737698e+00
      14,  2.6743782e+01,  0.0000000e+00,  0.0000000e+00,  7.1052851e-01,  1.4860485e+01,  7.3920029e+00
      15,  2.6537676e+01,  0.0000000e+00,  0.0000000e+00,  7.2059311e-01,  1.4637707e+01,  7.3830440e+00
      16,  2.6447744e+01,  0.0000000e+00,  0.0000000e+00,  7.1488691e-01,  1.4563496e+01,  7.4099680e+00
      17,  2.7853846e+01,  0.0000000e+00,  0.0000000e+00,  7.1791577e-01,  1.5967944e+01,  7.3954497e+00
      18,  2.5996411e+01,  0.0000000e+00,  0.0000000e+00,  7.3229701e-01,  1.4077977e+01,  7.4165729e+00
      19,  2.6169067e+01,  0.0000000e+00,  0.0000000e+00,  7.1419066e-01,  1.4288037e+01,  7.4689284e+00
      20,  2.7303404e+01,  0.0000000e+00,  0.0000000e+00,  7.2348764e-01,  1.5423866e+01,  7.3859903e+00
      21,  2.5542400e+01,  0.0000000e+00,  0.0000000e+00,  7.1294506e-01,  1.3668863e+01,  7.4553394e+00
      22,  2.6273094e+01,  0.0000000e+00,  0.0000000e+00,  7.1490367e-01,  1.4376346e+01,  7.5432190e+00
      23,  2.6309360e+01,  0.0000000e+00,  0.0000000e+00,  7.1781476e-01,  1.4395054e+01,  7.4016621e+00
      24,  2.5727592e+01,  0.0000000e+00,  0.0000000e+00,  7.1167164e-01,  1.3842257e+01,  7.3990739e+00
      25,  2.6035222e+01,  0.0000000e+00,  0.0000000e+00,  7.1318938e-01,  1.4161931e+01,  7.3866701e+00
      26,  2.5834966e+01,  0.0000000e+00,  0.0000000e+00,  7.1216108e-01,  1.3969186e+01,  7.4001936e+00
      27,  2.5511167e+01,  0.0000000e+00,  0.0000000e+00,  7.1931309e-01,  1.3606065e+01,  7.3911406e+00
      28,  2.5750192e+01,  0.0000000e+00,  0.0000000e+00,  7.2070356e-01,  1.3872112e+01,  7.4162438e+00
      29,  2.5553647e+01,  0.0000000e+00,  0.0000000e+00,  7.1280892e-01,  1.3676744e+01,  7.3942060e+00
      30,  2.5208886e+01,  0.0000000e+00,  0.0000000e+00,  7.1564297e-01,  1.3336018e+01,  7.4116947e+00
      31,  2.5605389e+01,  0.0000000e+00,  0.0000000e+00,  7.1661240e-01,  1.3721252e+01,  7.3963564e+00
      32,  2.5485124e+01,  0.0000000e+00,  0.0000000e+00,  7.2789730e-01,  1.3543103e+01,  7.4013868e+00
      33,  2.5377434e+01,  0.0000000e+00,  0.0000000e+00,  7.2014327e-01,  1.3483113e+01,  7.4024561e+00
      34,  2.5405865e+01,  0.0000000e+00,  0.0000000e+00,  7.1335308e-01,  1.3527394e+01,  7.3864035e+00
      35,  2.6273465e+01,  0.0000000e+00,  0.0000000e+00,  7.1227556e-01,  1.4374338e+01,  7.4151788e+00
      36,  2.5914980e+01,  0.0000000e+00,  0.0000000e+00,  7.2023646e-01,  1.4030317e+01,  7.4156386e+00
      37,  2.6533864e+01,  0.0000000e+00,  0.0000000e+00,  7.1390554e-01,  1.4616951e+01,  7.3917298e+00
      38,  2.4215839e+01,  0.0000000e+00,  0.0000000e+00,  7.1258185e-01,  1.2334846e+01,  7.4059925e+00
      39,  2.5808380e+01,  0.0000000e+00,  0.0000000e+00,  7.1301086e-01,  1.3906649e+01,  7.4494216e+00
      40,  2.4226302e+01,  0.0000000e+00,  0.0000000e+00,  7.1786697e-01,  1.2306335e+01,  7.4298729e+00
      41,  2.6789940e+01,  0.0000000e+00,  0.0000000e+00,  7.2061155e-01,  1.4899985e+01,  7.4030447e+00
      42,  2.4908511e+01,  0.0000000e+00,  0.0000000e+00,  7.2017978e-01,  1.3008328e+01,  7.4075090e+00
      43,  2.5238173e+01,  0.0000000e+00,  0.0000000e+00,  7.1625625e-01,  1.3318429e+01,  7.4004030e+00
      44,  2.6641397e+01,  0.0000000e+00,  0.0000000e+00,  7.1656967e-01,  1.4747958e+01,  7.3936414e+00
      45,  2.4274350e+01,  0.0000000e+00,  0.0000000e+00,  7.1834686e-01,  1.2366890e+01,  7.4050113e+00
      46,  2.4043797e+01,  0.0000000e+00,  0.0000000e+00,  7.1902663e-01,  1.2161008e+01,  7.3985864e+00
      47,  2.8703328e+01,  0.0000000e+00,  0.0000000e+00,  7.1373257e-01,  1.6824812e+01,  7.3938081e+00
      48,  2.4376184e+01,  0.0000000e+00,  0.0000000e+00,  7.1421252e-01,  1.2478094e+01,  7.4013925e+00
      49,  2.4658802e+01,  0.0000000e+00,  0.0000000e+00,  7.1286126e-01,  1.2757473e+01,  7.4630782e+00
      50,  2.3537023e+01,  0.0000000e+00,  0.0000000e+00,  7.2711924e-01,  1.1635006e+01,  7.4166415e+00
      51,  2.4753343e+01,  0.0000000e+00,  0.0000000e+00,  7.1086626e-01,  1.2860234e+01,  7.4069381e+00
      52,  2.4236007e+01,  0.0000000e+00,  0.0000000e+00,  7.1070460e-01,  1.2361385e+01,  7.3891467e+00
      53,  2.4216256e+01,  0.0000000e+00,  0.0000000e+00,  7.2120020e-01,  1.2308394e+01,  7.3918723e+00
      54,  2.4214537e+01,  0.0000000e+00,  0.0000000e+00,  7.1893340e-01,  1.2321179e+01,  7.3822760e+00
      55,  2.3500559e+01,  0.0000000e+00,  0.0000000e+00,  7.2542922e-01,  1.1569567e+01,  7.3923850e+00
      56,  2.4090001e+01,  0.0000000e+00,  0.0000000e+00,  7.1224870e-01,  1.2219391e+01,  7.4793606e+00
      57,  2.2479495e+01,  0.0000000e+00,  0.0000000e+00,  7.1287719e-01,  1.0620278e+01,  7.4078230e+00
      58,  2.3638327e+01,  0.0000000e+00,  0.0000000e+00,  7.1209123e-01,  1.1756777e+01,  7.3973516e+00
      59,  2.3389965e+01,  0.0000000e+00,  0.0000000e+00,  7.1562997e-01,  1.1516108e+01,  7.4006979e+00
      60,  2.4345714e+01,  0.0000000e+00,  0.0000000e+00,  7.1858422e-01,  1.2463991e+01,  7.3976005e+00
      61,  2.5189819e+01,  0.0000000e+00,  0.0000000e+00,  7.1731645e-01,  1.3295590e+01,  7.3929467e+00
      62,  2.3703053e+01,  0.0000000e+00,  0.0000000e+00,  7.1258777e-01,  1.1831049e+01,  7.4045740e+00
      63,  2.3828507e+01,  0.0000000e+00,  0.0000000e+00,  7.1368361e-01,  1.1941998e+01,  7.4056647e+00
      64,  2.3914355e+01,  0.0000000e+00,  0.0000000e+00,  7.2099686e-01,  1.2027111e+01,  7.4043259e+00
      65,  2.4071803e+01,  0.0000000e+00,  0.0000000e+00,  7.1553595e-01,  1.2199458e+01,  7.3873109e+00
      66,  2.4179067e+01,  0.0000000e+00,  0.0000000e+00,  7.1356267e-01,  1.2292416e+01,  7.3897119e+00
      67,  2.3499894e+01,  0.0000000e+00,  0.0000000e+00,  7.1218109e-01,  1.1594814e+01,  7.4117636e+00
      68,  2.4531804e+01,  0.0000000e+00,  0.0000000e+00,  7.1143105e-01,  1.2640024e+01,  7.4060798e+00
      69,  2.4361094e+01,  0.0000000e+00,  0.0000000e+00,  7.1950632e-01,  1.2462742e+01,  7.4672049e+00
      70,  2.4073841e+01,  0.0000000e+00,  0.0000000e+00,  7.2332452e-01,  1.2174582e+01,  7.3841550e+00
      71,  2.3507579e+01,  0.0000000e+00,  0.0000000e+00,  7.1441349e-01,  1.1649011e+01,  7.4211500e+00
      72,  2.3882698e+01,  0.0000000e+00,  0.0000000e+00,  7.1269942e-01,  1.1961183e+01,  7.4064702e+00
      73,  2.4258765e+01,  0.0000000e+00,  0.0000000e+00,  7.1184309e-01,  1.2367298e+01,  7.4110628e+00
      74,  2.5291462e+01,  0.0000000e+00,  0.0000000e+00,  7.3020923e-01,  1.3404369e+01,  7.4014724e+00
      75,  2.5187733e+01,  0.0000000e+00,  0.0000000e+00,  7.1297545e-01,  1.3285619e+01,  7.4129631e+00
      76,  2.6477768e+01,  0.0000000e+00,  0.0000000e+00,  7.1135297e-01,  1.4590875e+01,  7.4136195e+00
      77,  2.3781075e+01,  0.0000000e+00,  0.0000000e+00,  7.1609496e-01,  1.1894179e+01,  7.3931508e+00
      78,  2.4049156e+01,  0.0000000e+00,  0.0000000e+00,  7.1065410e-01,  1.2170813e+01,  7.3907587e+00
      79,  2.4759022e+01,  0.0000000e+00,  0.0000000e+00,  7.2036205e-01,  1.2847257e+01,  7.4023019e+00
      80,  2.5401430e+01,  0.0000000e+00,  0.0000000e+00,  7.1315313e-01,  1.3505318e+01,  7.4993646e+00
      81,  2.5288940e+01,  0.0000000e+00,  0.0000000e+00,  7.1929869e-01,  1.3336378e+01,  7.3959376e+00
      82,  2.3771536e+01,  0.0000000e+00,  0.0000000e+00,  7.1139938e-01,  1.1883606e+01,  7.4113638e+00
      83,  2.6162996e+01,  0.0000000e+00,  0.0000000e+00,  7.2735117e-01,  1.4249884e+01,  7.4055429e+00
      84,  2.3915867e+01,  0.0000000e+00,  0.0000000e+00,  7.1146079e-01,  1.2017349e+01,  7.4009435e+00
      85,  2.5852138e+01,  0.0000000e+00,  0.0000000e+00,  7.1251381e-01,  1.3965004e+01,  7.4197109e+00
      86,  2.5511516e+01,  0.0000000e+00,  0.0000000e+00,  7.3796917e-01,  1.3605237e+01,  7.4092952e+00
      87,  2.4030348e+01,  0.0000000e+00,  0.0000000e+00,  7.1925745e-01,  1.2125819e+01,  7.4066122e+00
      88,  2.5585579e+01,  0.0000000e+00,  0.0000000e+00,  7.1244877e-01,  1.3706496e+01,  7.4062176e+00
      89,  2.6475435e+01,  0.0000000e+00,  0.0000000e+00,  7.1390429e-01,  1.4593896e+01,  7.4215841e+00
      90,  2.8972499e+01,  0.0000000e+00,  0.0000000e+00,  7.2024335e-01,  1.7081449e+01,  7.4050122e+00
      91,  2.5260998e+01,  0.0000000e+00,  0.0000000e+00,  7.1160757e-01,  1.3395827e+01,  7.3970606e+00
