201, 0.01005, 0.0194019, 78.5813, -2.47382, 0.145448, 0.024581, 1.02896 
202, 0.0101, 0.0183653, 78.2571, -2.47382, 0.145448, 0.024581, 1.02749 
203, 0.01015, 0.0147351, 78.3875, -2.47382, 0.145448, 0.024581, 1.02616 
204, 0.0102, 0.0105954, 78.4563, -2.47382, 0.145448, 0.024581, 1.025 
205, 0.01025, 0.0162786, 78.5534, -2.47382, 0.145448, 0.024581, 1.024 
206, 0.0103, 0.0168186, 78.4305, -2.47382, 0.145448, 0.024581, 1.02294 
207, 0.01035, 0.0257683, 78.5953, -2.47382, 0.145448, 0.024581, 1.02185 
208, 0.0104, 0.0291116, 78.7153, -2.47382, 0.145448, 0.024581, 1.02075 
209, 0.01045, 0.0276087, 78.5921, -2.47382, 0.145448, 0.024581, 1.01965 
210, 0.0105, 0.0211463, 78.7474, -2.47382, 0.145448, 0.024581, 1.01858 
211, 0.01055, 0.011527, 78.8495, -2.47382, 0.145448, 0.024581, 1.01755 
212, 0.0106, 0.017195, 78.7082, -2.47382, 0.145448, 0.024581, 1.01629 
213, 0.01065, 0.0145928, 78.8455, -2.47382, 0.145448, 0.024581, 1.01502 
214, 0.0107, 0.0155213, 78.9341, -2.47382, 0.145448, 0.024581, 1.01393 
215, 0.01075, 0.0187152, 78.7809, -2.47382, 0.145448, 0.024581, 1.01292 
216, 0.0108, 0.0222198, 78.9125, -2.47382, 0.145448, 0.024581, 1.01193 
217, 0.01085, 0.0254003, 78.9949, -2.47382, 0.145448, 0.024581, 1.01094 
218, 0.0109, 0.0231991, 78.8369, -2.47382, 0.145448, 0.024581, 1.01004 
219, 0.01095, 0.0207959, 78.9621, -2.47382, 0.145448, 0.024581, 1.00914 
220, 0.011, 0.0177566, 79.0405, -2.47382, 0.145448, 0.024581, 1.00834 
221, 0.01105, 0.0207889, 78.8788, -2.47382, 0.145448, 0.024581, 1.0075 
222, 0.0111, 0.0100308, 78.9998, -2.47382, 0.145448, 0.024581, 1.00667 
223, 0.01115, 0.0209637, 79.0741, -2.47382, 0.145448, 0.024581, 1.00575 
224, 0.0112, 0.0282292, 78.9085, -2.47382, 0.145448, 0.024581, 1.00482 
225, 0.01125, 0.0233968, 79.0258, -2.47382, 0.145448, 0.024581, 1.00393 
226, 0.0113, 0.0200801, 79.0967, -2.47382, 0.145448, 0.024581, 1.00307 
227, 0.01135, 0.0192296, 78.9283, -2.47382, 0.145448, 0.024581, 1.0022 
228, 0.0114, 0.024154, 79.0427, -2.47382, 0.145448, 0.024581, 1.00131 
229, 0.01145, 0.030309, 79.1111, -2.47382, 0.145448, 0.024581, 1.00049 
230, 0.0115, 0.0291536, 78.941, -2.47382, 0.145448, 0.024581, 0.99954 
231, 0.01155, 0.0251662, 79.0541, -2.47382, 0.145448, 0.024581, 0.998493 
232, 0.0116, 0.0243822, 79.1214, -2.47382, 0.145448, 0.024581, 0.997563 
233, 0.01165, 0.0241793, 78.9506, -2.47382, 0.145448, 0.024581, 0.996775 
234, 0.0117, 0.0217501, 79.0625, -2.47382, 0.145448, 0.024581, 0.996014 
235, 0.01175, 0.0295804, 79.1286, -2.47382, 0.145448, 0.024581, 0.995218 
236, 0.0118, 0.0151583, 78.9567, -2.47382, 0.145448, 0.024581, 0.994462 
237, 0.01185, 0.0197065, 79.0677, -2.47382, 0.145448, 0.024581, 0.99367 
238, 0.0119, 0.0139277, 79.1332, -2.47382, 0.145448, 0.024581, 0.99285 
239, 0.01195, 0.0226235, 78.9613, -2.47382, 0.145448, 0.024581, 0.991993 
240, 0.012, 0.0315886, 79.0722, -2.47382, 0.145448, 0.024581, 0.991135 
241, 0.01205, 0.028156, 79.1375, -2.47382, 0.145448, 0.024581, 0.990266 
242, 0.0121, 0.021305, 78.9653, -2.47382, 0.145448, 0.024581, 0.989497 
243, 0.01215, 0.0136817, 79.0757, -2.47382, 0.145448, 0.024581, 0.988811 
244, 0.0122, 0.0186013, 79.1405, -2.47382, 0.145448, 0.024581, 0.988091 
245, 0.01225, 0.0234261, 78.9682, -2.47382, 0.145448, 0.024581, 0.987279 
246, 0.0123, 0.0305658, 79.0784, -2.47382, 0.145448, 0.024581, 0.986503 
247, 0.01235, 0.0182584, 79.1429, -2.47382, 0.145448, 0.024581, 0.985733 
248, 0.0124, 0.0280315, 78.9705, -2.47382, 0.145448, 0.024581, 0.98497 
249, 0.01245, 0.016561, 79.0805, -2.47382, 0.145448, 0.024581, 0.984239 
250, 0.0125, 0.0280429, 79.145, -2.47382, 0.145448, 0.024581, 0.983522 
251, 0.01255, 0.00853107, 78.9725, -2.47382, 0.145448, 0.024581, 0.982774 
252, 0.0126, 0.0189569, 79.0824, -2.47382, 0.145448, 0.024581, 0.982087 
253, 0.01265, 0.0109763, 79.1465, -2.47382, 0.145448, 0.024581, 0.981363 
254, 0.0127, 0.0228106, 78.974, -2.47382, 0.145448, 0.024581, 0.980658 
255, 0.01275, 0.0181033, 79.0837, -2.47382, 0.145448, 0.024581, 0.979907 
256, 0.0128, 0.0234013, 79.1479, -2.47382, 0.145448, 0.024581, 0.979061 
257, 0.01285, 0.0131855, 78.9756, -2.47382, 0.145448, 0.024581, 0.978166 
258, 0.0129, 0.0193028, 79.0854, -2.47382, 0.145448, 0.024581, 0.977468 
259, 0.01295, 0.0179207, 79.1492, -2.47382, 0.145448, 0.024581, 0.976816 
260, 0.013, 0.0239016, 78.9769, -2.47382, 0.145448, 0.024581, 0.976204 
261, 0.01305, 0.00771217, 79.0863, -2.47382, 0.145448, 0.024581, 0.975525 
262, 0.0131, 0.0259678, 79.1501, -2.47382, 0.145448, 0.024581, 0.974783 
263, 0.01315, 0.0304314, 78.9775, -2.47382, 0.145448, 0.024581, 0.973962 
264, 0.0132, 0.0203851, 79.087, -2.47382, 0.145448, 0.024581, 0.97325 
265, 0.01325, 0.0201437, 79.1507, -2.47382, 0.145448, 0.024581, 0.972577 
266, 0.0133, 0.0320595, 78.9786, -2.47382, 0.145448, 0.024581, 0.971972 
267, 0.01335, 0.0159856, 79.088, -2.47382, 0.145448, 0.024581, 0.971345 
268, 0.0134, 0.0138264, 79.1517, -2.47382, 0.145448, 0.024581, 0.970685 
269, 0.01345, 0.0253689, 78.9796, -2.47382, 0.145448, 0.024581, 0.969933 
270, 0.0135, 0.0286571, 79.0886, -2.47382, 0.145448, 0.024581, 0.969205 
271, 0.01355, 0.0156694, 79.1522, -2.47382, 0.145448, 0.024581, 0.968513 
272, 0.0136, 0.0235408, 78.98, -2.47382, 0.145448, 0.024581, 0.967908 
273, 0.01365, 0.0163743, 79.0893, -2.47382, 0.145448, 0.024581, 0.967296 
274, 0.0137, 0.0287995, 79.1525, -2.47382, 0.145448, 0.024581, 0.966718 
275, 0.01375, 0.0179038, 78.9806, -2.47382, 0.145448, 0.024581, 0.966103 
276, 0.0138, 0.0200607, 79.0899, -2.47382, 0.145448, 0.024581, 0.96549 
277, 0.01385, 0.0263989, 79.1533, -2.47382, 0.145448, 0.024581, 0.964831 
278, 0.0139, 0.0241341, 78.9813, -2.47382, 0.145448, 0.024581, 0.964194 
279, 0.01395, 0.0243805, 79.0904, -2.47382, 0.145448, 0.024581, 0.963451 
280, 0.014, 0.0172597, 79.1536, -2.47382, 0.145448, 0.024581, 0.962651 
281, 0.01405, 0.0246182, 78.9817, -2.47382, 0.145448, 0.024581, 0.962008 
282, 0.0141, 0.0272764, 79.0904, -2.47382, 0.145448, 0.024581, 0.961436 
283, 0.01415, 0.0162531, 79.1537, -2.47382, 0.145448, 0.024581, 0.960836 
284, 0.0142, 0.0110551, 78.9818, -2.47382, 0.145448, 0.024581, 0.960234 
285, 0.01425, 0.0172107, 79.0908, -2.47382, 0.145448, 0.024581, 0.959651 
286, 0.0143, 0.022978, 79.1537, -2.47382, 0.145448, 0.024581, 0.958969 
287, 0.01435, 0.0135836, 78.9821, -2.47382, 0.145448, 0.024581, 0.958206 
288, 0.0144, 0.0131584, 79.0912, -2.47382, 0.145448, 0.024581, 0.95756 
289, 0.01445, 0.0309152, 79.1542, -2.47382, 0.145448, 0.024581, 0.956986 
290, 0.0145, 0.0235159, 78.9825, -2.47382, 0.145448, 0.024581, 0.956418 
291, 0.01455, 0.0239963, 79.0913, -2.47382, 0.145448, 0.024581, 0.9559 
292, 0.0146, 0.0309011, 79.1542, -2.47382, 0.145448, 0.024581, 0.955358 
293, 0.01465, 0.022854, 78.9825, -2.47382, 0.145448, 0.024581, 0.954746 
294, 0.0147, 0.0236215, 79.0912, -2.47382, 0.145448, 0.024581, 0.954053 
295, 0.01475, 0.00993386, 79.1541, -2.47382, 0.145448, 0.024581, 0.953456 
296, 0.0148, 0.0208974, 78.9825, -2.47382, 0.145448, 0.024581, 0.952866 
297, 0.01485, 0.0264, 79.0913, -2.47382, 0.145448, 0.024581, 0.952313 
298, 0.0149, 0.00835816, 79.1539, -2.47382, 0.145448, 0.024581, 0.951779 
299, 0.01495, 0.0165796, 78.9826, -2.47382, 0.145448, 0.024581, 0.951218 
300, 0.015, 0.0127285, 79.0913, -2.47382, 0.145448, 0.024581, 0.950658 
301, 0.01505, 0.0105342, 79.154, -2.47382, 0.145448, 0.024581, 0.950093 
302, 0.0151, 0.0103498, 78.9821, -2.47382, 0.145448, 0.024581, 0.949556 
303, 0.01515, 0.016327, 79.0909, -2.47382, 0.145448, 0.024581, 0.949005 
304, 0.0152, 0.023507, 79.1539, -2.47382, 0.145448, 0.024581, 0.948468 
305, 0.01525, 0.0168096, 78.9826, -2.47382, 0.145448, 0.024581, 0.947948 
306, 0.0153, 0.020172, 79.0915, -2.47382, 0.145448, 0.024581, 0.94745 
307, 0.01535, 0.022677, 79.1539, -2.47382, 0.145448, 0.024581, 0.946929 
308, 0.0154, 0.0126547, 78.9826, -2.47382, 0.145448, 0.024581, 0.946404 
309, 0.01545, 0.022261, 79.091, -2.47382, 0.145448, 0.024581, 0.945854 
310, 0.0155, 0.0137695, 79.1536, -2.47382, 0.145448, 0.024581, 0.945314 
311, 0.01555, 0.0322094, 78.9822, -2.47382, 0.145448, 0.024581, 0.944762 
312, 0.0156, 0.0111899, 79.0909, -2.47382, 0.145448, 0.024581, 0.944225 
313, 0.01565, 0.0299115, 79.1534, -2.47382, 0.145448, 0.024581, 0.943707 
314, 0.0157, 0.0123729, 78.9823, -2.47382, 0.145448, 0.024581, 0.943217 
315, 0.01575, 0.0286383, 79.0908, -2.47382, 0.145448, 0.024581, 0.942715 
316, 0.0158, 0.0287245, 79.1535, -2.47382, 0.145448, 0.024581, 0.942212 
317, 0.01585, 0.0273327, 78.9822, -2.47382, 0.145448, 0.024581, 0.941696 
318, 0.0159, 0.0258485, 79.0908, -2.47382, 0.145448, 0.024581, 0.941 
319, 0.01595, 0.0316784, 79.153, -2.47382, 0.145448, 0.024581, 0.940238 
320, 0.016, 0.0353191, 78.982, -2.47382, 0.145448, 0.024581, 0.939627 
321, 0.01605, 0.0336642, 79.0904, -2.47382, 0.145448, 0.024581, 0.939088 
322, 0.0161, 0.0168344, 79.1529, -2.47382, 0.145448, 0.024581, 0.938649 
323, 0.01615, 0.00533739, 78.982, -2.47382, 0.145448, 0.024581, 0.938164 
324, 0.0162, 0.0135813, 79.0907, -2.47382, 0.145448, 0.024581, 0.937653 
325, 0.01625, 0.00776155, 79.1529, -2.47382, 0.145448, 0.024581, 0.937134 
326, 0.0163, 0.0269757, 78.9819, -2.47382, 0.145448, 0.024581, 0.936658 
327, 0.01635, 0.018183, 79.0902, -2.47382, 0.145448, 0.024581, 0.93615 
328, 0.0164, 0.0220987, 79.1526, -2.47382, 0.145448, 0.024581, 0.93563 
329, 0.01645, 0.0222004, 78.9818, -2.47382, 0.145448, 0.024581, 0.935061 
330, 0.0165, 0.0161641, 79.0904, -2.47382, 0.145448, 0.024581, 0.934588 
331, 0.01655, 0.0234567, 79.1526, -2.47382, 0.145448, 0.024581, 0.934146 
332, 0.0166, 0.0178201, 78.9819, -2.47382, 0.145448, 0.024581, 0.933703 
333, 0.01665, 0.0301789, 79.0902, -2.47382, 0.145448, 0.024581, 0.933191 
334, 0.0167, 0.0326964, 79.1524, -2.47382, 0.145448, 0.024581, 0.93268 
335, 0.01675, 0.0248062, 78.9816, -2.47382, 0.145448, 0.024581, 0.932148 
336, 0.0168, 0.026559, 79.0902, -2.47382, 0.145448, 0.024581, 0.931666 
337, 0.01685, 0.0402551, 79.1522, -2.47382, 0.145448, 0.024581, 0.931199 
338, 0.0169, 0.0257814, 78.9817, -2.47382, 0.145448, 0.024581, 0.930766 
339, 0.01695, 0.0195114, 79.09, -2.47382, 0.145448, 0.024581, 0.930309 
340, 0.017, 0.0255545, 79.1523, -2.47382, 0.145448, 0.024581, 0.929841 
341, 0.01705, 0.0173193, 78.9818, -2.47382, 0.145448, 0.024581, 0.92933 
342, 0.0171, 0.0307251, 79.0903, -2.47382, 0.145448, 0.024581, 0.92883 
343, 0.01715, 0.0294027, 79.1521, -2.47382, 0.145448, 0.024581, 0.928289 
344, 0.0172, 0.0270231, 78.9817, -2.47382, 0.145448, 0.024581, 0.927758 
345, 0.01725, 0.0234356, 79.0899, -2.47382, 0.145448, 0.024581, 0.927269 
346, 0.0173, 0.0160982, 79.1521, -2.47382, 0.145448, 0.024581, 0.926874 
347, 0.01735, 0.0190001, 78.9816, -2.47382, 0.145448, 0.024581, 0.926456 
348, 0.0174, 0.0164983, 79.0901, -2.47382, 0.145448, 0.024581, 0.925948 
349, 0.01745, 0.024147, 79.152, -2.47382, 0.145448, 0.024581, 0.925356 
350, 0.0175, 0.023835, 78.9818, -2.47382, 0.145448, 0.024581, 0.924834 
351, 0.01755, 0.029375, 79.09, -2.47382, 0.145448, 0.024581, 0.92431 
352, 0.0176, 0.0315609, 79.1521, -2.47382, 0.145448, 0.024581, 0.923864 
353, 0.01765, 0.028813, 78.9819, -2.47382, 0.145448, 0.024581, 0.923444 
354, 0.0177, 0.0270001, 79.0902, -2.47382, 0.145448, 0.024581, 0.923081 
355, 0.01775, 0.016167, 79.1519, -2.47382, 0.145448, 0.024581, 0.922694 
356, 0.0178, 0.0380982, 78.9817, -2.47382, 0.145448, 0.024581, 0.922285 
357, 0.01785, 0.0315491, 79.0898, -2.47382, 0.145448, 0.024581, 0.921821 
358, 0.0179, 0.0331978, 79.1518, -2.47382, 0.145448, 0.024581, 0.921385 
359, 0.01795, 0.0166319, 78.9817, -2.47382, 0.145448, 0.024581, 0.920926 
360, 0.018, 0.0321407, 79.09, -2.47382, 0.145448, 0.024581, 0.920484 
361, 0.01805, 0.0284768, 79.1517, -2.47382, 0.145448, 0.024581, 0.920079 
362, 0.0181, 0.017748, 78.9816, -2.47382, 0.145448, 0.024581, 0.919699 
363, 0.01815, 0.0328503, 79.0896, -2.47382, 0.145448, 0.024581, 0.919302 
364, 0.0182, 0.0252113, 79.1515, -2.47382, 0.145448, 0.024581, 0.918885 
365, 0.01825, 0.0366551, 78.9815, -2.47382, 0.145448, 0.024581, 0.918432 
366, 0.0183, 0.0276503, 79.0897, -2.47382, 0.145448, 0.024581, 0.917986 
367, 0.01835, 0.0202808, 79.1514, -2.47382, 0.145448, 0.024581, 0.917557 
368, 0.0184, 0.0154633, 78.9815, -2.47382, 0.145448, 0.024581, 0.917152 
369, 0.01845, 0.0257906, 79.0894, -2.47382, 0.145448, 0.024581, 0.916744 
370, 0.0185, 0.029054, 79.1511, -2.47382, 0.145448, 0.024581, 0.916319 
371, 0.01855, 0.0152222, 78.981, -2.47382, 0.145448, 0.024581, 0.915932 
372, 0.0186, 0.0222722, 79.0891, -2.47382, 0.145448, 0.024581, 0.915563 
373, 0.01865, 0.0188087, 79.1507, -2.47382, 0.145448, 0.024581, 0.915157 
374, 0.0187, 0.0320231, 78.981, -2.47382, 0.145448, 0.024581, 0.914777 
375, 0.01875, 0.0288037, 79.0889, -2.47382, 0.145448, 0.024581, 0.91437 
376, 0.0188, 0.01634, 79.1507, -2.47382, 0.145448, 0.024581, 0.913904 
377, 0.01885, 0.0180319, 78.9809, -2.47382, 0.145448, 0.024581, 0.913375 
378, 0.0189, 0.018342, 79.0888, -2.47382, 0.145448, 0.024581, 0.91295 
379, 0.01895, 0.0202348, 79.1501, -2.47382, 0.145448, 0.024581, 0.912544 
380, 0.019, 0.0263776, 78.9805, -2.47382, 0.145448, 0.024581, 0.912205 
381, 0.01905, 0.0353271, 79.0883, -2.47382, 0.145448, 0.024581, 0.911855 
382, 0.0191, 0.0292939, 79.1499, -2.47382, 0.145448, 0.024581, 0.911437 
383, 0.01915, 0.0182801, 78.9802, -2.47382, 0.145448, 0.024581, 0.910999 
384, 0.0192, 0.0233401, 79.0882, -2.47382, 0.145448, 0.024581, 0.910589 
385, 0.01925, 0.0335644, 79.1496, -2.47382, 0.145448, 0.024581, 0.910213 
386, 0.0193, 0.0379262, 78.9799, -2.47382, 0.145448, 0.024581, 0.909874 
387, 0.01935, 0.016026, 79.0876, -2.47382, 0.145448, 0.024581, 0.9095 
388, 0.0194, 0.0356965, 79.1492, -2.47382, 0.145448, 0.024581, 0.909186 
389, 0.01945, 0.0133576, 78.9796, -2.47382, 0.145448, 0.024581, 0.908849 
390, 0.0195, 0.0394276, 79.0876, -2.47382, 0.145448, 0.024581, 0.908509 
391, 0.01955, 0.0291645, 79.1488, -2.47382, 0.145448, 0.024581, 0.90811 
392, 0.0196, 0.0234629, 78.9793, -2.47382, 0.145448, 0.024581, 0.907655 
393, 0.01965, 0.0333278, 79.0868, -2.47382, 0.145448, 0.024581, 0.907185 
394, 0.0197, 0.0325035, 79.1482, -2.47382, 0.145448, 0.024581, 0.906717 
395, 0.01975, 0.0287803, 78.9786, -2.47382, 0.145448, 0.024581, 0.906337 
396, 0.0198, 0.0156606, 79.0863, -2.47382, 0.145448, 0.024581, 0.906009 
397, 0.01985, 0.0148549, 79.1477, -2.47382, 0.145448, 0.024581, 0.905714 
398, 0.0199, 0.0336109, 78.9784, -2.47382, 0.145448, 0.024581, 0.905372 
399, 0.01995, 0.0315849, 79.0861, -2.47382, 0.145448, 0.024581, 0.904976 
400, 0.02, 0.0385917, 79.1476, -2.47382, 0.145448, 0.024581, 0.904612 
401, 0.02005, 0.0275949, 78.9782, -2.47382, 0.145448, 0.024581, 0.904297 
402, 0.0201, 0.0207866, 79.0859, -2.47382, 0.145448, 0.024581, 0.90399 
403, 0.02015, 0.0328041, 79.1467, -2.47382, 0.145448, 0.024581, 0.903661 
404, 0.0202, 0.0369424, 78.9774, -2.47382, 0.145448, 0.024581, 0.903349 
