iteration, time, drag coeff, lift coeff, side force coeff, net force [x], net force [y], net force [z], net static pressure force [x], net static pressure force [y], net static pressure force [z] 
36, 0.0018, 0.676058, -0.0706853, 5.94875e-07, 525.973, 0.000462812, -54.9931, 459.472, 0.00395447, -52.69 
37, 0.00185, 0.670237, -0.0672383, 4.16869e-06, 521.444, 0.00324324, -52.3114, 454.836, 0.00616966, -50.0654 
38, 0.0019, 0.664576, -0.0638643, 8.5517e-06, 517.04, 0.00665322, -49.6864, 450.303, 0.00905646, -47.4828 
39, 0.00195, 0.659018, -0.0605502, 1.30461e-05, 512.716, 0.0101498, -47.1081, 445.827, 0.00753822, -44.929 
40, 0.002, 0.653513, -0.0572732, 1.05531e-05, 508.433, 0.00821034, -44.5585, 441.428, 0.00549762, -42.3774 
41, 0.00205, 0.648061, -0.053988, 7.38143e-06, 504.192, 0.00574275, -42.0026, 437.12, 0.00288091, -39.8448 
42, 0.0021, 0.64273, -0.0507201, 3.01278e-06, 500.044, 0.00234395, -39.4602, 432.914, 0.00120875, -37.3572 
43, 0.00215, 0.637522, -0.0475092, 1.84424e-07, 495.992, 0.000143482, -36.9622, 428.794, 0.00249568, -34.9297 
44, 0.0022, 0.632399, -0.0443783, 2.25855e-06, 492.006, 0.00175715, -34.5263, 424.79, 0.00554165, -32.555 
45, 0.00225, 0.627417, -0.0413201, 7.00787e-06, 488.13, 0.00545212, -32.1471, 420.847, 0.00760066, -30.2346 
46, 0.0023, 0.622446, -0.0383379, 1.02411e-05, 484.263, 0.00796755, -29.8269, 416.962, 0.00818366, -27.9655 
47, 0.00235, 0.617564, -0.0354273, 1.05845e-05, 480.465, 0.00823474, -27.5625, 413.123, 0.00774403, -25.7234 
48, 0.0024, 0.612704, -0.03255, 9.63659e-06, 476.684, 0.00749726, -25.3239, 409.335, 0.0075263, -23.4957 
49, 0.00245, 0.607944, -0.0296828, 9.21399e-06, 472.98, 0.00716848, -23.0932, 405.615, 0.00739394, -21.2905 
50, 0.0025, 0.603229, -0.0268373, 9.25214e-06, 469.312, 0.00719816, -20.8794, 401.994, 0.00664051, -19.1282 
51, 0.00255, 0.598646, -0.0240457, 8.45409e-06, 465.746, 0.00657728, -18.7075, 398.467, 0.0075149, -17.0198 
52, 0.0026, 0.594219, -0.0213254, 1.00113e-05, 462.302, 0.00778882, -16.5912, 395.008, 0.00764112, -14.9603 
53, 0.00265, 0.589889, -0.0186721, 1.01883e-05, 458.933, 0.0079265, -14.5269, 391.61, 0.00725064, -12.9558 
54, 0.0027, 0.585651, -0.0160954, 8.94819e-06, 455.636, 0.00696169, -12.5222, 388.252, 0.00687122, -10.9923 
55, 0.00275, 0.581442, -0.013576, 7.71072e-06, 452.362, 0.00599894, -10.5621, 384.951, 0.00734641, -9.0548 
56, 0.0028, 0.577275, -0.011088, 8.32243e-06, 449.12, 0.00647485, -8.62644, 381.702, 0.00817983, -7.13059 
57, 0.00285, 0.573168, -0.00861061, 9.8964e-06, 445.925, 0.0076994, -6.69905, 378.528, 0.0098915, -5.22588 
58, 0.0029, 0.569105, -0.00615167, 1.25404e-05, 442.764, 0.00975642, -4.786, 375.432, 0.0103598, -3.36181 
59, 0.00295, 0.565174, -0.00374453, 1.35184e-05, 439.705, 0.0105173, -2.91325, 372.403, 0.0110253, -1.53545 
60, 0.003, 0.561277, -0.00138645, 1.48284e-05, 436.673, 0.0115365, -1.07866, 369.429, 0.0100985, 0.236009 
61, 0.00305, 0.55749, 0.000896327, 1.32624e-05, 433.727, 0.0103181, 0.697342, 366.505, 0.00973027, 1.96624 
62, 0.0031, 0.553739, 0.00312109, 1.22373e-05, 430.808, 0.00952065, 2.42821, 363.617, 0.00901855, 3.65496 
63, 0.00315, 0.550031, 0.00528874, 1.08469e-05, 427.924, 0.00843885, 4.11464, 360.766, 0.0101313, 5.33198 
64, 0.0032, 0.546303, 0.00744374, 1.20992e-05, 425.023, 0.00941315, 5.79123, 357.963, 0.0112588, 6.98727 
65, 0.00325, 0.542604, 0.00957705, 1.387e-05, 422.146, 0.0107909, 7.45094, 355.22, 0.01335, 8.61666 
66, 0.0033, 0.539, 0.0116822, 1.73497e-05, 419.342, 0.0134981, 9.08873, 352.538, 0.0142226, 10.2122 
67, 0.00335, 0.535487, 0.0137449, 1.88968e-05, 416.609, 0.0147017, 10.6935, 349.911, 0.0136247, 11.766 
68, 0.0034, 0.532054, 0.0157522, 1.82034e-05, 413.938, 0.0141622, 12.2552, 347.326, 0.0117072, 13.2805 
69, 0.00345, 0.528645, 0.017705, 1.49813e-05, 411.286, 0.0116555, 13.7745, 344.77, 0.0108906, 14.7495 
70, 0.0035, 0.525253, 0.019594, 1.34267e-05, 408.647, 0.010446, 15.2441, 342.24, 0.0107087, 16.1861 
71, 0.00355, 0.521856, 0.0214384, 1.31185e-05, 406.003, 0.0102062, 16.6791, 339.743, 0.0108458, 17.5977 
72, 0.0036, 0.518487, 0.023253, 1.31774e-05, 403.383, 0.0102521, 18.0908, 337.301, 0.0119475, 18.9972 
73, 0.00365, 0.515163, 0.0250579, 1.49684e-05, 400.796, 0.0116454, 19.495, 334.901, 0.0134938, 20.3661 
74, 0.0037, 0.511916, 0.0268284, 1.74096e-05, 398.27, 0.0135446, 20.8725, 332.554, 0.0142974, 21.6942 
75, 0.00375, 0.508771, 0.0285473, 1.88656e-05, 395.823, 0.0146774, 22.2098, 330.256, 0.0131883, 22.9767 
76, 0.0038, 0.505678, 0.0302054, 1.72485e-05, 393.418, 0.0134193, 23.4998, 327.993, 0.0117102, 24.2102 
77, 0.00385, 0.502583, 0.0317968, 1.47596e-05, 391.009, 0.011483, 24.7379, 325.763, 0.0112641, 25.388 
78, 0.0039, 0.499486, 0.033312, 1.38288e-05, 388.6, 0.0107588, 25.9167, 323.56, 0.0118686, 26.5239 
79, 0.00395, 0.496365, 0.0347712, 1.48073e-05, 386.172, 0.0115201, 27.052, 321.391, 0.0138609, 27.6219 
80, 0.004, 0.493305, 0.0361831, 1.79209e-05, 383.791, 0.0139424, 28.1505, 319.263, 0.0149235, 28.6935 
81, 0.00405, 0.490287, 0.0375664, 1.98475e-05, 381.443, 0.0154413, 29.2266, 317.186, 0.0153622, 29.7223 
82, 0.0041, 0.487378, 0.0388991, 2.02806e-05, 379.18, 0.0157783, 30.2635, 315.158, 0.0152983, 30.7089 
83, 0.00415, 0.484515, 0.0401791, 1.97515e-05, 376.953, 0.0153666, 31.2593, 313.175, 0.0144414, 31.643 
84, 0.0042, 0.481724, 0.0413893, 1.82746e-05, 374.781, 0.0142176, 32.2009, 311.217, 0.0137506, 32.5217 
85, 0.00425, 0.478924, 0.0425247, 1.71046e-05, 372.603, 0.0133074, 33.0842, 309.283, 0.0132079, 33.339 
86, 0.0043, 0.47617, 0.0435758, 1.65467e-05, 370.46, 0.0128733, 33.902, 307.386, 0.0138627, 34.1174 
87, 0.00435, 0.473433, 0.0445743, 1.76001e-05, 368.331, 0.0136928, 34.6788, 305.521, 0.0145376, 34.8577 
88, 0.0044, 0.470759, 0.0455258, 1.90078e-05, 366.251, 0.014788, 35.419, 303.693, 0.0169041, 35.5776 
89, 0.00445, 0.46811, 0.0464568, 2.24369e-05, 364.19, 0.0174559, 36.1434, 301.909, 0.0164911, 36.2643 
90, 0.0045, 0.465544, 0.0473494, 2.17481e-05, 362.193, 0.01692, 36.8378, 300.164, 0.0138587, 36.9093 
91, 0.00455, 0.463006, 0.04819, 1.75916e-05, 360.219, 0.0136863, 37.4918, 298.454, 0.0117414, 37.5095 
92, 0.0046, 0.460527, 0.0489714, 1.42099e-05, 358.29, 0.0110553, 38.0997, 296.769, 0.0119974, 38.0604 
93, 0.00465, 0.458048, 0.0496855, 1.4493e-05, 356.362, 0.0112756, 38.6553, 295.113, 0.0111824, 38.5559 
94, 0.0047, 0.455628, 0.0503234, 1.36619e-05, 354.478, 0.0106289, 39.1516, 293.491, 0.011176, 39.0076 
95, 0.00475, 0.453235, 0.050902, 1.35566e-05, 352.617, 0.010547, 39.6017, 291.903, 0.0117896, 39.4259 
96, 0.0048, 0.450909, 0.0514392, 1.46015e-05, 350.807, 0.0113599, 40.0197, 290.352, 0.013615, 39.8256 
97, 0.00485, 0.448604, 0.0519578, 1.74318e-05, 349.014, 0.0135619, 40.4231, 288.84, 0.0140525, 40.1913 
98, 0.0049, 0.44639, 0.052437, 1.83803e-05, 347.291, 0.0142999, 40.796, 287.365, 0.0146563, 40.5199 
99, 0.00495, 0.444208, 0.0528702, 1.90191e-05, 345.594, 0.0147968, 41.133, 285.922, 0.014001, 40.8089 
100, 0.005, 0.442048, 0.0532513, 1.78725e-05, 343.913, 0.0139048, 41.4295, 284.503, 0.0123894, 41.0501 
101, 0.00505, 0.439903, 0.053567, 1.52962e-05, 342.244, 0.0119004, 41.6751, 283.117, 0.0123978, 41.2447 
102, 0.0051, 0.437823, 0.0538182, 1.49743e-05, 340.626, 0.01165, 41.8705, 281.765, 0.0119081, 41.4001 
103, 0.00515, 0.43579, 0.0540159, 1.43311e-05, 339.045, 0.0111496, 42.0244, 280.455, 0.0122362, 41.5289 
104, 0.0052, 0.433834, 0.054181, 1.48825e-05, 337.523, 0.0115786, 42.1528, 279.169, 0.0120812, 41.6366 
105, 0.00525, 0.431902, 0.0543235, 1.48969e-05, 336.02, 0.0115898, 42.2636, 277.924, 0.0128681, 41.7259 
106, 0.0053, 0.430037, 0.054447, 1.65607e-05, 334.569, 0.0128842, 42.3597, 276.705, 0.0140103, 41.7875 
107, 0.00535, 0.428188, 0.0545369, 1.86206e-05, 333.13, 0.0144868, 42.4297, 275.511, 0.0129559, 41.8128 
108, 0.0054, 0.426382, 0.0545783, 1.70957e-05, 331.725, 0.0133004, 42.4619, 274.34, 0.0114848, 41.8017 
109, 0.00545, 0.424581, 0.0545695, 1.42408e-05, 330.324, 0.0110793, 42.455, 273.195, 0.010265, 41.7481 
110, 0.0055, 0.422837, 0.0545014, 1.20423e-05, 328.967, 0.00936893, 42.4021, 272.084, 0.0107069, 41.6657 
111, 0.00555, 0.421134, 0.0543935, 1.25674e-05, 327.642, 0.00977743, 42.3182, 271.007, 0.0117718, 41.5592 
112, 0.0056, 0.419503, 0.0542558, 1.43316e-05, 326.373, 0.01115, 42.211, 269.961, 0.0139765, 41.4399 
113, 0.00565, 0.417927, 0.0541055, 1.77466e-05, 325.147, 0.0138068, 42.0941, 268.944, 0.0156718, 41.3083 
114, 0.0057, 0.41635, 0.0539449, 2.06813e-05, 323.92, 0.01609, 41.9691, 267.951, 0.0166898, 41.1513 
115, 0.00575, 0.414813, 0.0537529, 2.24878e-05, 322.725, 0.0174955, 41.8198, 266.975, 0.0151384, 40.9675 
116, 0.0058, 0.413279, 0.0535252, 2.01548e-05, 321.531, 0.0156804, 41.6426, 266.02, 0.0121917, 40.7486 
117, 0.00585, 0.411792, 0.0532485, 1.5503e-05, 320.374, 0.0120613, 41.4273, 265.092, 0.0105312, 40.4976 
118, 0.0059, 0.410336, 0.0529269, 1.28273e-05, 319.242, 0.00997964, 41.1771, 264.197, 0.0101122, 40.2166 
119, 0.00595, 0.408964, 0.0525636, 1.19144e-05, 318.174, 0.00926942, 40.8944, 263.336, 0.0114595, 39.9199 
120, 0.006, 0.407653, 0.052181, 1.41325e-05, 317.154, 0.0109951, 40.5968, 262.504, 0.0132118, 39.6157 
121, 0.00605, 0.406386, 0.0517925, 1.71071e-05, 316.168, 0.0133093, 40.2946, 261.694, 0.014438, 39.3077 
122, 0.0061, 0.405101, 0.0514047, 1.93488e-05, 315.169, 0.0150534, 39.9928, 260.903, 0.0138575, 38.9806 
123, 0.00615, 0.403855, 0.0509928, 1.86683e-05, 314.199, 0.0145239, 39.6724, 260.129, 0.0116897, 38.6332 
124, 0.0062, 0.402621, 0.0505536, 1.55975e-05, 313.239, 0.0121349, 39.3307, 259.373, 0.0103489, 38.2651 
125, 0.00625, 0.401381, 0.0500856, 1.37453e-05, 312.274, 0.0106938, 38.9666, 258.645, 0.00935016, 37.8676 
126, 0.0063, 0.400216, 0.0495755, 1.21671e-05, 311.368, 0.00946601, 38.5697, 257.938, 0.00902039, 37.4528 
127, 0.00635, 0.399062, 0.0490408, 1.1141e-05, 310.47, 0.00866771, 38.1537, 257.275, 0.00982786, 37.0395 
128, 0.0064, 0.397922, 0.0485105, 1.22626e-05, 309.583, 0.0095403, 37.7412, 256.623, 0.0115401, 36.614 
129, 0.00645, 0.396862, 0.0479669, 1.47772e-05, 308.758, 0.0114967, 37.3182, 255.991, 0.0135066, 36.1909 
130, 0.0065, 0.395813, 0.0474307, 1.77789e-05, 307.942, 0.013832, 36.901, 255.377, 0.0139164, 35.7573 
131, 0.00655, 0.39483, 0.046881, 1.83444e-05, 307.177, 0.014272, 36.4734, 254.777, 0.0138132, 35.3084 
132, 0.0066, 0.393837, 0.0463106, 1.79357e-05, 306.405, 0.0139539, 36.0297, 254.198, 0.0130408, 34.8433 
133, 0.00665, 0.392897, 0.0457166, 1.71565e-05, 305.674, 0.0133478, 35.5675, 253.645, 0.0122804, 34.3606 
134, 0.0067, 0.391981, 0.0450967, 1.6312e-05, 304.961, 0.0126907, 35.0852, 253.119, 0.0125313, 33.8616 
135, 0.00675, 0.391136, 0.0444529, 1.64349e-05, 304.304, 0.0127863, 34.5844, 252.613, 0.0121956, 33.3615 
136, 0.0068, 0.390297, 0.043809, 1.59421e-05, 303.651, 0.0124029, 34.0834, 252.121, 0.0130963, 32.8693 
137, 0.00685, 0.389454, 0.0431795, 1.69303e-05, 302.995, 0.0131718, 33.5936, 251.639, 0.012204, 32.3785 
138, 0.0069, 0.388621, 0.0425556, 1.5616e-05, 302.347, 0.0121492, 33.1083, 251.167, 0.0108728, 31.884 
139, 0.00695, 0.387793, 0.0419284, 1.33428e-05, 301.703, 0.0103807, 32.6203, 250.715, 0.00979728, 31.3757 
140, 0.007, 0.387022, 0.0412809, 1.20536e-05, 301.103, 0.00937771, 32.1165, 250.283, 0.00980035, 30.8502 
141, 0.00705, 0.386276, 0.0406091, 1.26159e-05, 300.522, 0.00981519, 31.5939, 249.876, 0.00943754, 30.3097 
142, 0.0071, 0.385585, 0.039914, 1.27939e-05, 299.985, 0.00995368, 31.0531, 249.495, 0.00913745, 29.7626 
143, 0.00715, 0.384945, 0.0392078, 1.26843e-05, 299.487, 0.00986841, 30.5037, 249.125, 0.00877366, 29.2162 
144, 0.0072, 0.384294, 0.0385044, 1.21618e-05, 298.98, 0.00946189, 29.9564, 248.764, 0.0077879, 28.6821 
145, 0.00725, 0.383625, 0.0378213, 1.03679e-05, 298.46, 0.00806622, 29.4249, 248.408, 0.00624784, 28.1537 
146, 0.0073, 0.382955, 0.0371494, 7.40761e-06, 297.939, 0.00576312, 28.9022, 248.065, 0.00585802, 27.627 
147, 0.00735, 0.382317, 0.0364803, 6.38963e-06, 297.442, 0.00497113, 28.3816, 247.739, 0.00667794, 27.0861 
148, 0.0074, 0.381713, 0.0357911, 7.77585e-06, 296.972, 0.00604961, 27.8454, 247.435, 0.00643386, 26.5352 
149, 0.00745, 0.381163, 0.0350859, 7.813e-06, 296.545, 0.00607851, 27.2968, 247.155, 0.00649751, 25.9729 
150, 0.0075, 0.38065, 0.0343626, 8.51377e-06, 296.146, 0.00662371, 26.7341, 246.892, 0.00771836, 25.4053 
151, 0.00755, 0.380179, 0.0336301, 1.09735e-05, 295.779, 0.0085374, 26.1642, 246.637, 0.00816224, 24.8462 
152, 0.0076, 0.379708, 0.0329097, 1.20783e-05, 295.413, 0.00939689, 25.6037, 246.38, 0.00644646, 24.3045 
153, 0.00765, 0.379197, 0.0322158, 8.72173e-06, 295.016, 0.0067855, 25.0639, 246.13, 0.00307138, 23.7769 
154, 0.0077, 0.378645, 0.0315451, 2.70232e-06, 294.586, 0.0021024, 24.5421, 245.89, 0.0027552, 23.2487 
155, 0.00775, 0.37814, 0.0308736, 1.63507e-06, 294.193, 0.00127208, 24.0197, 245.666, 0.00286407, 22.7187 
156, 0.0078, 0.377659, 0.0301986, 2.24741e-06, 293.818, 0.00174848, 23.4945, 245.466, 0.00409361, 22.1782 
157, 0.00785, 0.377254, 0.0295064, 4.63597e-06, 293.504, 0.00360679, 22.956, 245.285, 0.00490814, 21.6343 
158, 0.0079, 0.376874, 0.0288066, 6.73021e-06, 293.208, 0.0052361, 22.4115, 245.119, 0.00651128, 21.0898 
159, 0.00795, 0.376526, 0.0281034, 9.83177e-06, 292.937, 0.00764912, 21.8645, 244.958, 0.00524477, 20.5584 
160, 0.008, 0.376156, 0.0274189, 8.13772e-06, 292.649, 0.00633115, 21.3319, 244.801, 0.00298316, 20.0398 
161, 0.00805, 0.375802, 0.0267543, 3.7864e-06, 292.374, 0.00294581, 20.8148, 244.646, 0.00227935, 19.5366 
162, 0.0081, 0.375431, 0.0261136, 1.57675e-06, 292.086, 0.00122671, 20.3164, 244.503, 0.00275604, 19.0401 
163, 0.00815, 0.375096, 0.0254823, 1.72862e-06, 291.824, 0.00134487, 19.8253, 244.376, 0.00461335, 18.5409 
164, 0.0082, 0.374771, 0.0248465, 4.59973e-06, 291.572, 0.00357859, 19.3306, 244.267, 0.0079295, 18.0345 
165, 0.00825, 0.374495, 0.024198, 1.01193e-05, 291.357, 0.00787285, 18.826, 244.178, 0.00987484, 17.5282 
166, 0.0083, 0.37426, 0.0235456, 1.40167e-05, 291.174, 0.010905, 18.3185, 244.1, 0.0087732, 17.0212 
167, 0.00835, 0.37402, 0.0228906, 1.25346e-05, 290.988, 0.00975195, 17.8089, 244.03, 0.00557638, 16.5311 
168, 0.0084, 0.373766, 0.0222588, 7.1641e-06, 290.79, 0.00557367, 17.3173, 243.962, 0.00265252, 16.0524 
169, 0.00845, 0.373521, 0.0216452, 2.38382e-06, 290.6, 0.00185461, 16.84, 243.898, 0.0013389, 15.5865 
170, 0.0085, 0.37328, 0.021052, 6.66996e-07, 290.412, 0.000518923, 16.3784, 243.843, 0.00266734, 15.1283 
171, 0.00855, 0.37306, 0.0204699, 2.91941e-06, 290.241, 0.0022713, 15.9256, 243.801, 0.00534884, 14.6679 
172, 0.0086, 0.372866, 0.0198835, 7.11292e-06, 290.09, 0.00553385, 15.4694, 243.776, 0.00840503, 14.2032 
173, 0.00865, 0.372692, 0.0192889, 1.19234e-05, 289.955, 0.0092764, 15.0067, 243.766, 0.00848996, 13.7336 
174, 0.0087, 0.372548, 0.0186842, 1.20833e-05, 289.842, 0.00940078, 14.5363, 243.769, 0.00671681, 13.265 
175, 0.00875, 0.372421, 0.0180784, 8.62822e-06, 289.743, 0.00671276, 14.065, 243.777, 0.00327632, 12.807 
176, 0.0088, 0.3723, 0.0174876, 2.91718e-06, 289.649, 0.00226956, 13.6053, 243.789, 0.00244196, 12.3657 
177, 0.00885, 0.372174, 0.0169217, 1.4699e-06, 289.551, 0.00114358, 13.1651, 243.802, 0.00352317, 11.9361 
178, 0.0089, 0.372047, 0.0163744, 4.03168e-06, 289.452, 0.00313665, 12.7393, 243.824, 0.00582168, 11.513 
179, 0.00895, 0.371935, 0.0158366, 8.31242e-06, 289.365, 0.00646706, 12.3209, 243.855, 0.00841302, 11.0917 
180, 0.009, 0.371839, 0.0153, 1.25182e-05, 289.291, 0.00973917, 11.9034, 243.901, 0.00972169, 10.6612 
181, 0.00905, 0.371771, 0.0147484, 1.38457e-05, 289.237, 0.010772, 11.4743, 243.96, 0.0077483, 10.2338 
182, 0.0091, 0.371724, 0.0141975, 9.81465e-06, 289.201, 0.0076358, 11.0457, 244.03, 0.0057267, 9.80279 
183, 0.00915, 0.371695, 0.0136404, 5.81112e-06, 289.179, 0.00452105, 10.6123, 244.094, 0.00433599, 9.38475 
184, 0.0092, 0.371656, 0.0131015, 3.44497e-06, 289.149, 0.00268018, 10.1929, 244.174, 0.00584197, 8.9806 
185, 0.00925, 0.371635, 0.0125834, 6.18409e-06, 289.132, 0.00481122, 9.78992, 244.254, 0.00698726, 8.59078 
186, 0.0093, 0.371614, 0.0120873, 9.11219e-06, 289.116, 0.00708929, 9.4039, 244.34, 0.00984476, 8.20398 
187, 0.00935, 0.371612, 0.0115956, 1.45225e-05, 289.114, 0.0112985, 9.02139, 244.433, 0.0107326, 7.82269 
188, 0.0094, 0.371597, 0.0111104, 1.63265e-05, 289.102, 0.012702, 8.64386, 244.537, 0.00908403, 7.434 
189, 0.00945, 0.371617, 0.0106123, 1.29447e-05, 289.118, 0.0100709, 8.25635, 244.652, 0.00566147, 7.04259 
190, 0.0095, 0.371655, 0.0101075, 6.58988e-06, 289.148, 0.00512693, 7.86362, 244.776, 0.00395973, 6.65299 
191, 0.00955, 0.371703, 0.0096034, 3.02569e-06, 289.185, 0.00235398, 7.47144, 244.902, 0.00456143, 6.27179 
192, 0.0096, 0.371757, 0.00911127, 4.00597e-06, 289.227, 0.00311664, 7.08857, 245.029, 0.00701147, 5.90565 
193, 0.00965, 0.371797, 0.00864187, 8.26716e-06, 289.258, 0.00643185, 6.72337, 245.154, 0.0092509, 5.55284 
194, 0.0097, 0.371819, 0.00819361, 1.25282e-05, 289.275, 0.00974694, 6.37462, 245.286, 0.0103101, 5.2023 
195, 0.00975, 0.371861, 0.00774892, 1.46988e-05, 289.308, 0.0114356, 6.02865, 245.42, 0.00933279, 4.854 
196, 0.0098, 0.371904, 0.00730607, 1.32818e-05, 289.341, 0.0103332, 5.68412, 245.561, 0.00819651, 4.50124 
197, 0.00985, 0.371963, 0.00685476, 1.09548e-05, 289.387, 0.00852281, 5.333, 245.707, 0.00668463, 4.14828 
198, 0.0099, 0.372006, 0.00640109, 8.06249e-06, 289.421, 0.00627262, 4.98005, 245.86, 0.00645251, 3.79019 
199, 0.00995, 0.372088, 0.00593822, 7.1989e-06, 289.484, 0.00560074, 4.61993, 246.014, 0.00765719, 3.444 
200, 0.01, 0.372155, 0.00549214, 9.07892e-06, 289.537, 0.0070634, 4.27288, 246.167, 0.008915, 3.10617 
201, 0.01005, 0.372241, 0.00505881, 1.15206e-05, 289.604, 0.00896302, 3.93576, 246.319, 0.0092877, 2.78201 
202, 0.0101, 0.372306, 0.00464696, 1.25341e-05, 289.654, 0.00975151, 3.61533, 246.475, 0.00780194, 2.45879 
203, 0.01015, 0.372398, 0.00423665, 1.00968e-05, 289.726, 0.00785534, 3.29611, 246.632, 0.00648112, 2.13732 
204, 0.0102, 0.372481, 0.00382755, 7.79925e-06, 289.79, 0.00606782, 2.97784, 246.796, 0.00708227, 1.81013 
205, 0.01025, 0.372598, 0.00340804, 8.7672e-06, 289.881, 0.00682088, 2.65145, 246.963, 0.00813244, 1.48142 
206, 0.0103, 0.37272, 0.00298419, 1.07591e-05, 289.976, 0.00837054, 2.3217, 247.132, 0.00985051, 1.15541 
207, 0.01035, 0.372838, 0.00256297, 1.35148e-05, 290.068, 0.0105145, 1.99399, 247.299, 0.0098291, 0.837657 
208, 0.0104, 0.372947, 0.00215341, 1.34735e-05, 290.153, 0.0104824, 1.67535, 247.466, 0.0091496, 0.535596 
209, 0.01045, 0.373042, 0.00176709, 1.20776e-05, 290.226, 0.00939635, 1.3748, 247.628, 0.00706205, 0.238762 
