7753, 0.38765, 0.00788356, 78.449, -2.47382, 0.145448, 0.024581, 0.80893 
7754, 0.3877, 0.0122992, 78.7723, -2.47382, 0.145448, 0.024581, 0.808118 
7755, 0.38775, 0.0205725, 78.9385, -2.47382, 0.145448, 0.024581, 0.806412 
7756, 0.3878, 0.0142722, 78.8111, -2.47382, -0.145448, 0.0245815, 0.805307 
7757, 0.38785, 0.0186997, 78.996, -2.47382, 0.145448, 0.024581, 0.80508 
7758, 0.3879, 0.0228117, 78.9785, -2.47382, -0.145448, 0.0245815, 0.80476 
