 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
    7752,  7.6373051e+01,  6.1742759e+01,  3.3506533e+00,  4.4181582e+00,  0.0000000e+00,  7.4694945e-01
    7753,  2.7815652e+01,  0.0000000e+00,  0.0000000e+00,  7.3464325e-01,  1.5755515e+01,  6.7663916e+00
    7754,  2.4258010e+01,  0.0000000e+00,  0.0000000e+00,  7.5350759e-01,  1.2203252e+01,  6.7901095e+00
    7755,  2.3148229e+01,  0.0000000e+00,  0.0000000e+00,  7.3354926e-01,  1.1121591e+01,  6.7482487e+00
    7756,  2.4859597e+01,  0.0000000e+00,  0.0000000e+00,  7.3381348e-01,  1.2832950e+01,  6.7599379e+00
    7757,  2.6038100e+01,  0.0000000e+00,  0.0000000e+00,  7.3435400e-01,  1.3997534e+01,  6.7759837e+00
    7758,  4.6100000e+01,  0.0000000e+00,  1.3451140e+01,  5.0913228e+00,  1.6241286e+01,  6.7805154e+00
