iteration, time, drag coeff, lift coeff, side force coeff, net force [x], net force [y], net force [z], net static pressure force [x], net static pressure force [y], net static pressure force [z] 
1453, 0.07265, 0.361013, -0.166713, -0.0119348, 280.868, -9.28526, -129.703, 255.941, -9.26159, -130.773 
1454, 0.0727, 0.360967, -0.166633, -0.0120008, 280.832, -9.33658, -129.64, 255.91, -9.31152, -130.713 
1455, 0.07275, 0.360922, -0.166556, -0.0120652, 280.798, -9.38669, -129.58, 255.879, -9.3596, -130.653 
1456, 0.0728, 0.36088, -0.166479, -0.0121273, 280.765, -9.43501, -129.52, 255.847, -9.4061, -130.593 
1457, 0.07285, 0.360842, -0.166401, -0.0121871, 280.735, -9.48157, -129.46, 255.815, -9.45043, -130.533 
1458, 0.0729, 0.360799, -0.166324, -0.0122446, 280.701, -9.52628, -129.4, 255.782, -9.49347, -130.476 
1459, 0.07295, 0.360752, -0.166251, -0.0123008, 280.665, -9.56999, -129.343, 255.747, -9.53413, -130.42 
1460, 0.073, 0.360705, -0.166181, -0.012354, 280.628, -9.6114, -129.288, 255.709, -9.57212, -130.366 
1461, 0.07305, 0.360648, -0.166111, -0.012403, 280.584, -9.64954, -129.235, 255.669, -9.6065, -130.315 
1462, 0.0731, 0.360595, -0.166045, -0.0124477, 280.543, -9.68428, -129.183, 255.627, -9.63997, -130.265 
1463, 0.07315, 0.360537, -0.165981, -0.0124904, 280.498, -9.71753, -129.134, 255.585, -9.67115, -130.217 
1464, 0.0732, 0.360479, -0.165922, -0.0125307, 280.453, -9.74887, -129.087, 255.542, -9.70262, -130.173 
1465, 0.07325, 0.360422, -0.165866, -0.0125711, 280.408, -9.78033, -129.043, 255.499, -9.73222, -130.13 
1466, 0.0733, 0.360364, -0.16581, -0.0126095, 280.363, -9.81017, -129, 255.455, -9.76044, -130.091 
1467, 0.07335, 0.360308, -0.16576, -0.0126465, 280.319, -9.83898, -128.962, 255.41, -9.78736, -130.052 
1468, 0.0734, 0.360246, -0.16571, -0.0126819, 280.272, -9.86654, -128.922, 255.361, -9.81185, -130.014 
1469, 0.07345, 0.360177, -0.165662, -0.0127135, 280.218, -9.8911, -128.885, 255.31, -9.83467, -129.98 
1470, 0.0735, 0.36011, -0.165618, -0.0127424, 280.165, -9.91361, -128.851, 255.257, -9.85572, -129.947 
1471, 0.07355, 0.360041, -0.165575, -0.0127689, 280.112, -9.93422, -128.817, 255.203, -9.87428, -129.912 
1472, 0.0736, 0.359971, -0.165531, -0.0127931, 280.058, -9.95303, -128.783, 255.147, -9.891, -129.884 
1473, 0.07365, 0.359894, -0.165496, -0.0128152, 279.997, -9.97022, -128.756, 255.09, -9.90519, -129.859 
1474, 0.0737, 0.359818, -0.165464, -0.0128339, 279.938, -9.98478, -128.731, 255.032, -9.91719, -129.834 
1475, 0.07375, 0.359742, -0.165432, -0.0128498, 279.879, -9.99712, -128.706, 254.971, -9.9281, -129.809 
1476, 0.0738, 0.359664, -0.165402, -0.0128645, 279.819, -10.0086, -128.683, 254.906, -9.93583, -129.789 
1477, 0.07385, 0.359572, -0.165377, -0.0128741, 279.747, -10.0161, -128.663, 254.837, -9.93981, -129.771 
1478, 0.0739, 0.359475, -0.165355, -0.0128783, 279.672, -10.0194, -128.646, 254.766, -9.94429, -129.755 
1479, 0.07395, 0.359378, -0.165335, -0.0128832, 279.596, -10.0231, -128.63, 254.694, -9.94996, -129.738 
1480, 0.074, 0.359282, -0.165312, -0.0128903, 279.522, -10.0286, -128.613, 254.619, -9.95537, -129.724 
1481, 0.07405, 0.359187, -0.165294, -0.0128981, 279.447, -10.0347, -128.599, 254.544, -9.96325, -129.711 
1482, 0.0741, 0.359091, -0.165278, -0.0129095, 279.373, -10.0436, -128.586, 254.47, -9.96893, -129.696 
1483, 0.07415, 0.358992, -0.165259, -0.0129177, 279.295, -10.05, -128.571, 254.393, -9.97433, -129.687 
1484, 0.0742, 0.358894, -0.165248, -0.012925, 279.219, -10.0557, -128.563, 254.316, -9.98189, -129.675 
1485, 0.07425, 0.358794, -0.165231, -0.0129338, 279.142, -10.0625, -128.55, 254.237, -9.99075, -129.664 
1486, 0.0743, 0.35869, -0.165217, -0.0129437, 279.061, -10.0702, -128.539, 254.16, -10.0008, -129.652 
1487, 0.07435, 0.358581, -0.165201, -0.012956, 278.976, -10.0798, -128.527, 254.082, -10.0148, -129.645 
1488, 0.0744, 0.358472, -0.165192, -0.0129737, 278.891, -10.0935, -128.519, 254.006, -10.0289, -129.638 
1489, 0.07445, 0.358373, -0.165183, -0.012992, 278.814, -10.1078, -128.512, 253.932, -10.0445, -129.631 
1490, 0.0745, 0.358282, -0.165173, -0.0130131, 278.744, -10.1242, -128.505, 253.861, -10.06, -129.624 
1491, 0.07455, 0.358194, -0.165163, -0.0130342, 278.675, -10.1406, -128.497, 253.793, -10.0759, -129.615 
1492, 0.0746, 0.358099, -0.16515, -0.013055, 278.601, -10.1568, -128.487, 253.726, -10.0886, -129.605 
1493, 0.07465, 0.358002, -0.165139, -0.0130703, 278.526, -10.1687, -128.478, 253.661, -10.0982, -129.598 
1494, 0.0747, 0.357913, -0.165128, -0.0130813, 278.456, -10.1772, -128.47, 253.597, -10.1094, -129.592 
1495, 0.07475, 0.357828, -0.165119, -0.0130946, 278.39, -10.1876, -128.463, 253.535, -10.1198, -129.584 
1496, 0.0748, 0.357738, -0.165107, -0.0131072, 278.32, -10.1974, -128.453, 253.477, -10.1281, -129.577 
1497, 0.07485, 0.357659, -0.165096, -0.0131184, 278.259, -10.2061, -128.445, 253.422, -10.1371, -129.572 
1498, 0.0749, 0.357587, -0.165089, -0.013131, 278.202, -10.2159, -128.439, 253.371, -10.1431, -129.569 
1499, 0.07495, 0.357522, -0.165084, -0.0131391, 278.152, -10.2223, -128.436, 253.323, -10.1445, -129.565 
1500, 0.075, 0.357453, -0.16508, -0.0131412, 278.098, -10.2238, -128.432, 253.275, -10.1434, -129.561 
1501, 0.07505, 0.357382, -0.165074, -0.0131394, 278.043, -10.2225, -128.427, 253.229, -10.1392, -129.557 
1502, 0.0751, 0.357314, -0.165066, -0.0131327, 277.99, -10.2172, -128.421, 253.184, -10.1335, -129.553 
1503, 0.07515, 0.357253, -0.165059, -0.0131243, 277.943, -10.2107, -128.416, 253.142, -10.1255, -129.547 
1504, 0.0752, 0.357196, -0.165049, -0.0131138, 277.898, -10.2025, -128.408, 253.103, -10.1182, -129.542 
1505, 0.07525, 0.357143, -0.16504, -0.013105, 277.857, -10.1957, -128.401, 253.068, -10.1087, -129.537 
1506, 0.0753, 0.357097, -0.165031, -0.0130936, 277.821, -10.1868, -128.394, 253.035, -10.0962, -129.533 
1507, 0.07535, 0.357051, -0.165025, -0.0130781, 277.785, -10.1747, -128.389, 253.004, -10.0799, -129.528 
1508, 0.0754, 0.357002, -0.165019, -0.0130567, 277.748, -10.1581, -128.384, 252.972, -10.0603, -129.524 
1509, 0.07545, 0.356955, -0.165012, -0.0130306, 277.711, -10.1378, -128.379, 252.941, -10.0379, -129.518 
1510, 0.0755, 0.356906, -0.165003, -0.0130003, 277.673, -10.1142, -128.372, 252.911, -10.0141, -129.512 
1511, 0.07555, 0.356862, -0.164993, -0.0129692, 277.639, -10.09, -128.365, 252.881, -9.99027, -129.507 
1512, 0.0756, 0.35682, -0.164984, -0.0129389, 277.606, -10.0665, -128.358, 252.852, -9.96623, -129.5 
1513, 0.07565, 0.356782, -0.164972, -0.0129092, 277.576, -10.0433, -128.348, 252.825, -9.94063, -129.494 
1514, 0.0757, 0.356748, -0.164963, -0.0128767, 277.55, -10.0181, -128.341, 252.799, -9.91322, -129.486 
1515, 0.07575, 0.356708, -0.164952, -0.012841, 277.519, -9.99031, -128.333, 252.772, -9.88427, -129.481 
1516, 0.0758, 0.356667, -0.164945, -0.0128032, 277.487, -9.96085, -128.327, 252.743, -9.85466, -129.473 
1517, 0.07585, 0.356623, -0.164934, -0.0127637, 277.453, -9.93014, -128.318, 252.715, -9.82302, -129.466 
1518, 0.0759, 0.356584, -0.164923, -0.012722, 277.422, -9.89772, -128.31, 252.686, -9.79278, -129.458 
1519, 0.07595, 0.356547, -0.164911, -0.0126831, 277.394, -9.86745, -128.301, 252.655, -9.76387, -129.447 
1520, 0.076, 0.3565, -0.164896, -0.0126467, 277.357, -9.83917, -128.289, 252.624, -9.73497, -129.439 
1521, 0.07605, 0.356453, -0.164884, -0.0126103, 277.321, -9.81079, -128.28, 252.593, -9.70473, -129.433 
1522, 0.0761, 0.356408, -0.164875, -0.0125718, 277.285, -9.78086, -128.273, 252.561, -9.674, -129.428 
1523, 0.07615, 0.356367, -0.164867, -0.0125315, 277.254, -9.74953, -128.266, 252.529, -9.64126, -129.42 
1524, 0.0762, 0.356324, -0.164856, -0.0124884, 277.22, -9.71594, -128.258, 252.498, -9.60668, -129.412 
1525, 0.07625, 0.356278, -0.164845, -0.0124425, 277.184, -9.68025, -128.249, 252.467, -9.57216, -129.405 
1526, 0.0763, 0.356236, -0.164835, -0.0123973, 277.152, -9.64513, -128.241, 252.437, -9.53899, -129.396 
1527, 0.07635, 0.356196, -0.164822, -0.012355, 277.121, -9.61221, -128.231, 252.405, -9.5047, -129.386 
1528, 0.0764, 0.356156, -0.164807, -0.0123118, 277.089, -9.5786, -128.22, 252.373, -9.46999, -129.374 
1529, 0.07645, 0.35611, -0.16479, -0.0122678, 277.054, -9.54436, -128.206, 252.342, -9.43273, -129.364 
1530, 0.0765, 0.356062, -0.164775, -0.0122195, 277.016, -9.50674, -128.195, 252.311, -9.39279, -129.354 
1531, 0.07655, 0.356016, -0.164762, -0.012167, 276.98, -9.46591, -128.184, 252.279, -9.35144, -129.345 
1532, 0.0766, 0.355974, -0.164749, -0.0121126, 276.948, -9.42357, -128.174, 252.246, -9.30902, -129.335 
1533, 0.07665, 0.355924, -0.164734, -0.012057, 276.909, -9.38035, -128.163, 252.212, -9.26543, -129.327 
1534, 0.0767, 0.355878, -0.164723, -0.0120003, 276.873, -9.33626, -128.155, 252.175, -9.22152, -129.318 
1535, 0.07675, 0.355827, -0.164711, -0.0119443, 276.834, -9.29269, -128.146, 252.137, -9.17647, -129.308 
1536, 0.0768, 0.355773, -0.164697, -0.0118872, 276.791, -9.24827, -128.134, 252.096, -9.12939, -129.295 
1537, 0.07685, 0.355717, -0.16468, -0.011827, 276.748, -9.20139, -128.121, 252.052, -9.07892, -129.284 
1538, 0.0769, 0.355655, -0.164664, -0.0117616, 276.7, -9.15049, -128.109, 252.005, -9.0249, -129.273 
1539, 0.07695, 0.355589, -0.164649, -0.0116909, 276.648, -9.09551, -128.097, 251.955, -8.96873, -129.262 
1540, 0.077, 0.35552, -0.164633, -0.0116171, 276.595, -9.03808, -128.084, 251.902, -8.91089, -129.249 
1541, 0.07705, 0.355451, -0.164615, -0.0115417, 276.54, -8.97945, -128.07, 251.845, -8.85234, -129.235 
1542, 0.0771, 0.355378, -0.164597, -0.0114663, 276.484, -8.92075, -128.056, 251.784, -8.79199, -129.222 
1543, 0.07715, 0.35529, -0.16458, -0.0113893, 276.415, -8.86083, -128.043, 251.718, -8.72978, -129.211 
1544, 0.0772, 0.3552, -0.164566, -0.0113103, 276.346, -8.79941, -128.032, 251.648, -8.66548, -129.198 
1545, 0.07725, 0.355107, -0.164547, -0.0112281, 276.273, -8.73542, -128.018, 251.576, -8.59829, -129.182 
1546, 0.0773, 0.355005, -0.164527, -0.011141, 276.194, -8.66771, -128.002, 251.501, -8.52813, -129.171 
1547, 0.07735, 0.354905, -0.164512, -0.0110485, 276.116, -8.59574, -127.991, 251.423, -8.45781, -129.156 
1548, 0.0774, 0.354804, -0.164493, -0.0109563, 276.037, -8.52403, -127.976, 251.342, -8.38981, -129.143 
1549, 0.07745, 0.354698, -0.164476, -0.0108677, 275.955, -8.45505, -127.962, 251.259, -8.32442, -129.134 
1550, 0.0775, 0.354589, -0.164464, -0.0107835, 275.87, -8.38959, -127.953, 251.174, -8.26082, -129.118 
1551, 0.07755, 0.354476, -0.164442, -0.0107026, 275.782, -8.32661, -127.936, 251.089, -8.19911, -129.101 
1552, 0.0776, 0.354354, -0.164421, -0.0106243, 275.688, -8.26573, -127.919, 251.001, -8.13642, -129.093 
1553, 0.07765, 0.354236, -0.16441, -0.0105443, 275.595, -8.20343, -127.911, 250.914, -8.07359, -129.081 
1554, 0.0777, 0.354122, -0.164394, -0.0104626, 275.507, -8.13991, -127.898, 250.825, -8.0096, -129.071 
1555, 0.07775, 0.354006, -0.164379, -0.0103781, 275.417, -8.07413, -127.887, 250.737, -7.94875, -129.057 
1556, 0.0778, 0.353894, -0.164359, -0.0102971, 275.329, -8.01117, -127.871, 250.65, -7.8902, -129.046 
1557, 0.07785, 0.35378, -0.164343, -0.0102201, 275.24, -7.95124, -127.859, 250.564, -7.83769, -129.032 
1558, 0.0779, 0.35367, -0.164325, -0.0101528, 275.155, -7.89891, -127.845, 250.479, -7.78942, -129.018 
1559, 0.07795, 0.353559, -0.164307, -0.0100918, 275.069, -7.85143, -127.83, 250.394, -7.74256, -129.009 
1560, 0.078, 0.353439, -0.164295, -0.0100328, 274.976, -7.80549, -127.822, 250.312, -7.69727, -128.999 
1561, 0.07805, 0.353328, -0.164281, -0.00997519, 274.889, -7.7607, -127.811, 250.232, -7.65245, -128.99 
1562, 0.0781, 0.35322, -0.164269, -0.00991638, 274.805, -7.71494, -127.801, 250.154, -7.60768, -128.982 
1563, 0.07815, 0.353118, -0.164257, -0.00985676, 274.726, -7.66856, -127.792, 250.078, -7.56665, -128.975 
1564, 0.0782, 0.353025, -0.164246, -0.00980139, 274.653, -7.62548, -127.783, 250.005, -7.5296, -128.965 
1565, 0.07825, 0.352932, -0.164233, -0.00975197, 274.581, -7.58703, -127.773, 249.934, -7.49871, -128.956 
1566, 0.0783, 0.352838, -0.164221, -0.0097119, 274.508, -7.55586, -127.764, 249.867, -7.47126, -128.945 
1567, 0.07835, 0.35274, -0.164207, -0.00967744, 274.432, -7.52905, -127.753, 249.802, -7.44723, -128.938 
1568, 0.0784, 0.352657, -0.164196, -0.00964755, 274.367, -7.50579, -127.744, 249.742, -7.42462, -128.928 
1569, 0.07845, 0.352576, -0.164182, -0.00961863, 274.304, -7.48329, -127.733, 249.685, -7.40257, -128.92 
1570, 0.0785, 0.352503, -0.164171, -0.00958906, 274.247, -7.46029, -127.725, 249.632, -7.38201, -128.912 
1571, 0.07855, 0.35243, -0.16416, -0.00956028, 274.191, -7.43789, -127.716, 249.582, -7.36465, -128.906 
1572, 0.0786, 0.35236, -0.164152, -0.00953564, 274.136, -7.41873, -127.71, 249.534, -7.3517, -128.901 
1573, 0.07865, 0.352295, -0.164145, -0.00951788, 274.085, -7.40491, -127.705, 249.488, -7.34233, -128.895 
1574, 0.0787, 0.352233, -0.164137, -0.00950515, 274.037, -7.395, -127.698, 249.445, -7.33637, -128.889 
1575, 0.07875, 0.352175, -0.164127, -0.00949765, 273.992, -7.38917, -127.69, 249.406, -7.33262, -128.881 
1576, 0.0788, 0.352122, -0.164115, -0.00949291, 273.951, -7.38548, -127.681, 249.369, -7.3296, -128.873 
1577, 0.07885, 0.35207, -0.164104, -0.00948879, 273.91, -7.38228, -127.673, 249.333, -7.32555, -128.868 
1578, 0.0789, 0.352019, -0.164098, -0.00948259, 273.871, -7.37746, -127.668, 249.299, -7.32269, -128.866 
1579, 0.07895, 0.351972, -0.164094, -0.0094774, 273.834, -7.37342, -127.665, 249.265, -7.32017, -128.865 
1580, 0.079, 0.351926, -0.164092, -0.00947201, 273.799, -7.36922, -127.664, 249.232, -7.31994, -128.864 
1581, 0.07905, 0.351882, -0.164091, -0.00947056, 273.764, -7.36809, -127.663, 249.197, -7.32193, -128.861 
1582, 0.0791, 0.351836, -0.164087, -0.00947229, 273.728, -7.36944, -127.659, 249.163, -7.32545, -128.857 
1583, 0.07915, 0.351789, -0.164081, -0.00947608, 273.692, -7.37239, -127.655, 249.13, -7.32977, -128.854 
1584, 0.0792, 0.351745, -0.164076, -0.00948067, 273.657, -7.37596, -127.651, 249.095, -7.33361, -128.851 
1585, 0.07925, 0.351698, -0.164071, -0.00948479, 273.621, -7.37917, -127.648, 249.059, -7.3377, -128.847 
1586, 0.0793, 0.351648, -0.164064, -0.00948929, 273.582, -7.38267, -127.642, 249.021, -7.34118, -128.843 
1587, 0.07935, 0.35159, -0.164058, -0.00949276, 273.537, -7.38536, -127.637, 248.98, -7.34441, -128.842 
1588, 0.0794, 0.351532, -0.164057, -0.00949597, 273.491, -7.38786, -127.636, 248.937, -7.3473, -128.842 
1589, 0.07945, 0.351475, -0.164056, -0.00949845, 273.448, -7.38979, -127.636, 248.893, -7.34911, -128.84 
1590, 0.0795, 0.351414, -0.164054, -0.00949956, 273.4, -7.39065, -127.634, 248.847, -7.35026, -128.837 
1591, 0.07955, 0.351351, -0.164051, -0.00949941, 273.351, -7.39054, -127.632, 248.8, -7.34921, -128.833 
1592, 0.0796, 0.351288, -0.164045, -0.00949694, 273.302, -7.38862, -127.627, 248.75, -7.34655, -128.83 
1593, 0.07965, 0.351222, -0.16404, -0.00949268, 273.251, -7.38531, -127.623, 248.698, -7.34123, -128.827 
1594, 0.0797, 0.35115, -0.164035, -0.00948491, 273.195, -7.37926, -127.62, 248.644, -7.33226, -128.824 
1595, 0.07975, 0.351078, -0.164031, -0.00947247, 273.139, -7.36958, -127.616, 248.59, -7.31964, -128.822 
1596, 0.0798, 0.351008, -0.164027, -0.00945522, 273.084, -7.35616, -127.613, 248.536, -7.30302, -128.818 
1597, 0.07985, 0.35094, -0.164023, -0.00943278, 273.031, -7.3387, -127.61, 248.485, -7.28345, -128.816 
1598, 0.0799, 0.350874, -0.164019, -0.00940633, 272.98, -7.31812, -127.607, 248.436, -7.26251, -128.811 
1599, 0.07995, 0.350808, -0.164014, -0.00937799, 272.929, -7.29607, -127.603, 248.387, -7.23828, -128.807 
1600, 0.08, 0.350747, -0.164007, -0.00934522, 272.881, -7.27058, -127.597, 248.339, -7.212, -128.8 
1601, 0.08005, 0.350684, -0.163997, -0.00931002, 272.832, -7.24319, -127.589, 248.291, -7.18366, -128.793 
1602, 0.0801, 0.35062, -0.163988, -0.00927284, 272.782, -7.21426, -127.582, 248.243, -7.15249, -128.787 
1603, 0.08015, 0.350548, -0.16398, -0.00923199, 272.726, -7.18249, -127.576, 248.197, -7.11712, -128.783 
1604, 0.0802, 0.350483, -0.163973, -0.00918549, 272.676, -7.14631, -127.571, 248.154, -7.07733, -128.779 
1605, 0.08025, 0.350424, -0.163968, -0.00913403, 272.63, -7.10627, -127.567, 248.113, -7.03478, -128.777 
1606, 0.0803, 0.350369, -0.163965, -0.00907851, 272.587, -7.06308, -127.565, 248.075, -6.98811, -128.773 
1607, 0.08035, 0.350318, -0.163961, -0.00901743, 272.547, -7.01556, -127.561, 248.038, -6.93594, -128.77 
1608, 0.0804, 0.350265, -0.163957, -0.00894924, 272.506, -6.9625, -127.558, 248, -6.87859, -128.767 
1609, 0.08045, 0.350214, -0.163953, -0.00887409, 272.466, -6.90404, -127.555, 247.961, -6.81707, -128.767 
1610, 0.0805, 0.35016, -0.163952, -0.00879371, 272.425, -6.8415, -127.555, 247.922, -6.75056, -128.766 
1611, 0.08055, 0.350109, -0.163951, -0.00870677, 272.385, -6.77387, -127.554, 247.885, -6.67786, -128.767 
1612, 0.0806, 0.350062, -0.163951, -0.00861224, 272.348, -6.70032, -127.554, 247.848, -6.59977, -128.767 
1613, 0.08065, 0.350015, -0.163952, -0.00851134, 272.311, -6.62182, -127.555, 247.813, -6.51557, -128.768 
1614, 0.0807, 0.349968, -0.163953, -0.00840288, 272.275, -6.53744, -127.555, 247.777, -6.42549, -128.767 
1615, 0.08075, 0.349918, -0.163951, -0.00828651, 272.237, -6.4469, -127.554, 247.74, -6.32677, -128.765 
1616, 0.0808, 0.349863, -0.16395, -0.00815889, 272.194, -6.34762, -127.553, 247.702, -6.22105, -128.765 
1617, 0.08085, 0.349814, -0.163951, -0.00802188, 272.155, -6.24102, -127.554, 247.661, -6.10731, -128.765 
1618, 0.0809, 0.349757, -0.163951, -0.00787449, 272.111, -6.12635, -127.554, 247.618, -5.98595, -128.766 
1619, 0.08095, 0.349701, -0.163953, -0.00771749, 272.067, -6.0042, -127.556, 247.575, -5.86006, -128.766 
1620, 0.081, 0.349645, -0.163954, -0.00755474, 272.024, -5.87758, -127.556, 247.531, -5.72718, -128.765 
1621, 0.08105, 0.349591, -0.163953, -0.00738306, 271.982, -5.74402, -127.556, 247.487, -5.58948, -128.765 
1622, 0.0811, 0.349538, -0.163953, -0.00720541, 271.94, -5.60581, -127.556, 247.443, -5.4466, -128.76 
1623, 0.08115, 0.349484, -0.163948, -0.00702193, 271.898, -5.46306, -127.552, 247.398, -5.29948, -128.755 
1624, 0.0812, 0.349423, -0.163941, -0.00683363, 271.851, -5.31656, -127.546, 247.349, -5.14875, -128.748 
1625, 0.08125, 0.349358, -0.163934, -0.00663974, 271.8, -5.16572, -127.541, 247.299, -4.99128, -128.741 
1626, 0.0813, 0.349294, -0.163927, -0.00643657, 271.751, -5.00765, -127.535, 247.246, -4.82889, -128.733 
1627, 0.08135, 0.349227, -0.163917, -0.00622672, 271.698, -4.84438, -127.528, 247.192, -4.66365, -128.724 
1628, 0.0814, 0.349159, -0.163907, -0.00601335, 271.646, -4.67838, -127.519, 247.136, -4.49555, -128.711 
1629, 0.08145, 0.349091, -0.163892, -0.00579619, 271.593, -4.50944, -127.508, 247.078, -4.32668, -128.698 
1630, 0.0815, 0.349019, -0.163875, -0.00557887, 271.537, -4.34036, -127.495, 247.019, -4.15587, -128.678 
1631, 0.08155, 0.348944, -0.16385, -0.00536009, 271.479, -4.17015, -127.475, 246.957, -3.98532, -128.659 
1632, 0.0816, 0.348868, -0.163826, -0.00514183, 271.42, -4.00034, -127.457, 246.893, -3.80943, -128.633 
1633, 0.08165, 0.348778, -0.163796, -0.00491666, 271.349, -3.82516, -127.433, 246.826, -3.63069, -128.612 
1634, 0.0817, 0.348689, -0.163769, -0.00468663, 271.28, -3.6462, -127.412, 246.755, -3.44746, -128.587 
1635, 0.08175, 0.348603, -0.163739, -0.00444967, 271.213, -3.46184, -127.389, 246.682, -3.26152, -128.56 
1636, 0.0818, 0.348511, -0.163705, -0.00420922, 271.141, -3.27477, -127.362, 246.605, -3.07506, -128.531 
1637, 0.08185, 0.348412, -0.163669, -0.00396886, 271.064, -3.08778, -127.334, 246.526, -2.88845, -128.501 
1638, 0.0819, 0.348311, -0.163632, -0.00372876, 270.986, -2.90098, -127.305, 246.444, -2.7022, -128.469 
1639, 0.08195, 0.348207, -0.163591, -0.00348998, 270.905, -2.7152, -127.273, 246.361, -2.5169, -128.435 
1640, 0.082, 0.348099, -0.163547, -0.00325265, 270.821, -2.53056, -127.24, 246.275, -2.33165, -128.399 
1641, 0.08205, 0.347989, -0.163501, -0.00301521, 270.735, -2.34584, -127.204, 246.189, -2.14574, -128.365 
1642, 0.0821, 0.347877, -0.163458, -0.00277604, 270.648, -2.15976, -127.17, 246.101, -1.95886, -128.33 
1643, 0.08215, 0.347769, -0.163414, -0.00253562, 270.564, -1.97271, -127.136, 246.012, -1.7749, -128.296 
1644, 0.0822, 0.347657, -0.16337, -0.00229826, 270.477, -1.78805, -127.102, 245.922, -1.59268, -128.258 
1645, 0.08225, 0.347544, -0.163321, -0.00206324, 270.389, -1.6052, -127.064, 245.831, -1.41481, -128.22 
1646, 0.0823, 0.347431, -0.163273, -0.00183447, 270.301, -1.42722, -127.026, 245.741, -1.23892, -128.18 
1647, 0.08235, 0.347318, -0.163221, -0.00160853, 270.214, -1.25144, -126.986, 245.652, -1.06527, -128.14 
1648, 0.0824, 0.347207, -0.163168, -0.00138567, 270.127, -1.07805, -126.944, 245.564, -0.894027, -128.098 
1649, 0.08245, 0.347093, -0.163112, -0.00116592, 270.038, -0.907087, -126.901, 245.48, -0.72461, -128.056 
1650, 0.0825, 0.346987, -0.163057, -0.000948624, 269.956, -0.738029, -126.858, 245.397, -0.559652, -128.015 
1651, 0.08255, 0.346884, -0.163004, -0.000736731, 269.876, -0.573177, -126.817, 245.316, -0.397561, -127.972 
1652, 0.0826, 0.34678, -0.16295, -0.000528603, 269.794, -0.411253, -126.775, 245.235, -0.238405, -127.93 
1653, 0.08265, 0.346677, -0.162895, -0.000323289, 269.714, -0.251519, -126.733, 245.155, -0.0836469, -127.888 
1654, 0.0827, 0.346576, -0.16284, -0.000123445, 269.636, -0.0960398, -126.689, 245.076, 0.0668139, -127.844 
1655, 0.08275, 0.346479, -0.162781, 7.04074e-05, 269.56, 0.054777, -126.644, 245, 0.213469, -127.798 
1656, 0.0828, 0.346383, -0.162721, 0.000258483, 269.486, 0.2011, -126.597, 244.926, 0.358501, -127.753 
1657, 0.08285, 0.346287, -0.162661, 0.000443842, 269.411, 0.345309, -126.55, 244.854, 0.501432, -127.708 
1658, 0.0829, 0.346195, -0.162603, 0.000627768, 269.34, 0.488403, -126.505, 244.785, 0.644381, -127.665 
1659, 0.08295, 0.346107, -0.162547, 0.000811563, 269.271, 0.631396, -126.461, 244.717, 0.785069, -127.621 
1660, 0.083, 0.346025, -0.162489, 0.000992118, 269.207, 0.771867, -126.416, 244.649, 0.923497, -127.575 
1661, 0.08305, 0.345941, -0.162429, 0.00116996, 269.142, 0.910229, -126.37, 244.583, 1.05909, -127.528 
1662, 0.0831, 0.345856, -0.162367, 0.00134459, 269.076, 1.04609, -126.322, 244.516, 1.19254, -127.48 
1663, 0.08315, 0.345774, -0.162304, 0.00151662, 269.012, 1.17993, -126.273, 244.449, 1.32422, -127.43 
1664, 0.0832, 0.345688, -0.162239, 0.00168634, 268.945, 1.31197, -126.222, 244.383, 1.45235, -127.38 
1665, 0.08325, 0.345605, -0.162172, 0.00185142, 268.88, 1.4404, -126.17, 244.319, 1.58115, -127.329 
1666, 0.0833, 0.345526, -0.162105, 0.00201709, 268.819, 1.5693, -126.117, 244.256, 1.70601, -127.28 
1667, 0.08335, 0.345447, -0.16204, 0.00217815, 268.758, 1.6946, -126.067, 244.194, 1.82899, -127.232 
1668, 0.0834, 0.345368, -0.161979, 0.00233626, 268.696, 1.81761, -126.02, 244.132, 1.94885, -127.186 
1669, 0.08345, 0.345291, -0.16192, 0.00248963, 268.636, 1.93693, -125.974, 244.071, 2.06555, -127.14 
1670, 0.0835, 0.345216, -0.16186, 0.00263911, 268.578, 2.05323, -125.927, 244.008, 2.18034, -127.094 
1671, 0.08355, 0.345136, -0.161802, 0.00278622, 268.516, 2.16768, -125.882, 243.945, 2.29323, -127.049 
1672, 0.0836, 0.345054, -0.161743, 0.00293197, 268.452, 2.28107, -125.836, 243.881, 2.40437, -127.004 
1673, 0.08365, 0.344973, -0.161685, 0.00307542, 268.389, 2.39268, -125.791, 243.819, 2.51483, -126.963 
1674, 0.0837, 0.34489, -0.161631, 0.00321756, 268.325, 2.50326, -125.749, 243.757, 2.61709, -126.924 
1675, 0.08375, 0.344815, -0.16158, 0.003349, 268.266, 2.60553, -125.709, 243.697, 2.7161, -126.887 
1676, 0.0838, 0.344739, -0.161531, 0.00347584, 268.207, 2.70421, -125.671, 243.639, 2.81039, -126.853 
1677, 0.08385, 0.344668, -0.161487, 0.00359627, 268.152, 2.7979, -125.637, 243.582, 2.89895, -126.822 
1678, 0.0839, 0.344596, -0.161447, 0.00370958, 268.096, 2.88606, -125.606, 243.526, 2.98479, -126.794 
1679, 0.08395, 0.344521, -0.161412, 0.00382022, 268.038, 2.97213, -125.578, 243.471, 3.06834, -126.769 
1680, 0.084, 0.344451, -0.16138, 0.00392794, 267.983, 3.05593, -125.554, 243.416, 3.15129, -126.748 
