t, velocity, pressure, k, omega, wall_distance
 5.0000000e-05,  4.8553234e+02,  2.0000000e+04,  1.9977501e+04,  1.9999958e+04,  2.0000000e+04
 1.0000000e-04,  4.2954575e+01,  1.3676836e+06,  7.1554142e+04,  1.8132641e+04,  2.0000000e+04
 1.5000000e-04,  2.2291146e+01,  1.4645520e+05,  4.0713388e+04,  1.6403085e+04,  2.0000000e+04
 2.0000000e-04,  1.7182986e+01,  4.5986701e+03,  2.4554045e+04,  1.3456878e+04,  2.0000000e+04
 2.5000000e-04,  1.4319998e+01,  1.1954688e+03,  1.6019340e+04,  9.2678597e+03,  2.0000000e+04
 3.0000000e-04,  1.3281701e+01,  8.3252652e+02,  1.1794052e+04,  5.5300221e+03,  2.0000000e+04
 3.5000000e-04,  1.2810695e+01,  7.1923421e+02,  2.3486387e+04,  3.7347401e+03,  2.0000000e+04
 4.0000000e-04,  1.2588713e+01,  6.5132598e+02,  1.1863553e+04,  2.7446377e+03,  2.0000000e+04
 4.5000000e-04,  1.2419266e+01,  5.9719554e+02,  1.4367857e+04,  2.0517964e+03,  2.0000000e+04
 5.0000000e-04,  1.2248524e+01,  5.6985405e+02,  1.5451619e+04,  1.5654516e+03,  2.0000000e+04
 5.5000000e-04,  1.2077806e+01,  5.5666964e+02,  8.4538068e+03,  1.6935948e+03,  2.0000000e+04
 6.0000000e-04,  1.1916423e+01,  5.4051673e+02,  8.0380188e+03,  1.5992754e+04,  2.0000000e+04
 6.5000000e-04,  1.1762675e+01,  5.2493767e+02,  8.8963958e+03,  1.5110688e+04,  2.0000000e+04
 7.0000000e-04,  1.1616180e+01,  5.1266257e+02,  9.3425752e+03,  1.0081950e+04,  2.0000000e+04
 7.5000000e-04,  1.1473137e+01,  5.0270520e+02,  1.2355396e+04,  5.6716367e+03,  2.0000000e+04
 8.0000000e-04,  1.1326035e+01,  4.9868247e+02,  9.7064400e+03,  2.9707685e+03,  2.0000000e+04
 8.5000000e-04,  1.1416302e+01,  4.9327436e+02,  1.5048014e+04,  1.5495271e+03,  2.0000000e+04
 9.0000000e-04,  1.1900512e+01,  4.8871999e+02,  1.9140047e+04,  8.9891211e+02,  2.0000000e+04
