 iteration, total, mesh processing, checkpoint/restart, post-processing, linear solvers, gradients reconstruction
       0,  1.0487946e+02,  9.2910652e+01,  0.0000000e+00,  4.5795872e+00,  0.0000000e+00,  8.1361364e-01
       1,  1.3175086e+02,  0.0000000e+00,  0.0000000e+00,  8.2384719e-01,  1.1568012e+02,  9.0673883e+00
       2,  5.2312447e+01,  0.0000000e+00,  0.0000000e+00,  7.8848605e-01,  3.7940163e+01,  8.2025793e+00
       3,  4.1630794e+01,  0.0000000e+00,  0.0000000e+00,  7.8317560e-01,  2.7195420e+01,  8.2107401e+00
       4,  3.6595049e+01,  0.0000000e+00,  0.0000000e+00,  7.8382296e-01,  2.2190419e+01,  8.2098918e+00
       5,  3.3028836e+01,  0.0000000e+00,  0.0000000e+00,  7.8423990e-01,  1.8632160e+01,  8.1990981e+00
       6,  3.2298151e+01,  0.0000000e+00,  0.0000000e+00,  7.9233118e-01,  1.7910152e+01,  8.2034739e+00
       7,  3.7381756e+01,  0.0000000e+00,  0.0000000e+00,  7.8483981e-01,  2.2991734e+01,  8.2019845e+00
       8,  3.5181119e+01,  0.0000000e+00,  0.0000000e+00,  7.8502502e-01,  2.0811323e+01,  8.2272140e+00
       9,  3.6830656e+01,  0.0000000e+00,  0.0000000e+00,  7.8395859e-01,  2.2479778e+01,  8.1736167e+00
      10,  3.3591758e+01,  0.0000000e+00,  0.0000000e+00,  7.8181703e-01,  1.9229247e+01,  8.1701287e+00
      11,  3.1308449e+01,  0.0000000e+00,  0.0000000e+00,  7.8395406e-01,  1.6940407e+01,  8.2008936e+00
      12,  3.3174189e+01,  0.0000000e+00,  0.0000000e+00,  7.9257774e-01,  1.8790912e+01,  8.2056966e+00
      13,  3.2833489e+01,  0.0000000e+00,  0.0000000e+00,  7.9218034e-01,  1.8436870e+01,  8.1808438e+00
      14,  3.3012506e+01,  0.0000000e+00,  0.0000000e+00,  7.8241245e-01,  1.8633275e+01,  8.1967111e+00
      15,  3.2748944e+01,  0.0000000e+00,  0.0000000e+00,  7.8452464e-01,  1.8374125e+01,  8.1944124e+00
      16,  3.2676301e+01,  0.0000000e+00,  0.0000000e+00,  7.9489593e-01,  1.8278230e+01,  8.1934742e+00
      17,  3.3659245e+01,  0.0000000e+00,  0.0000000e+00,  7.8303714e-01,  1.9268108e+01,  8.2199976e+00
      18,  3.0560315e+01,  0.0000000e+00,  0.0000000e+00,  7.8427717e-01,  1.6186205e+01,  8.1902428e+00
      19,  3.1060765e+01,  0.0000000e+00,  0.0000000e+00,  7.8428588e-01,  1.6679398e+01,  8.2083547e+00
      20,  3.2972064e+01,  0.0000000e+00,  0.0000000e+00,  7.8352671e-01,  1.8581842e+01,  8.2018730e+00
      21,  3.1387046e+01,  0.0000000e+00,  0.0000000e+00,  7.8522063e-01,  1.6998884e+01,  8.2139339e+00
      22,  3.2807741e+01,  0.0000000e+00,  0.0000000e+00,  7.8232135e-01,  1.8411584e+01,  8.1997717e+00
      23,  3.1064626e+01,  0.0000000e+00,  0.0000000e+00,  7.8553443e-01,  1.6679922e+01,  8.1954114e+00
      24,  3.7606418e+01,  0.0000000e+00,  0.0000000e+00,  7.8280048e-01,  2.3221453e+01,  8.1655459e+00
      25,  5.6080764e+01,  0.0000000e+00,  1.2780810e+01,  5.3308700e+00,  2.4365235e+01,  8.1898503e+00
