iteration, time, yplus_min, yplus_max, yplus_max_pos_x, yplus_max_pos_y, yplus_max_pos_z, yplus_prom 
51, 0.00255, 0.0250032, 78.7545, -2.47382, 0.145448, 0.024581, 1.24941 
52, 0.0026, 0.0258246, 78.7523, -2.47382, 0.145448, 0.024581, 1.25022 
53, 0.00265, 0.0441549, 78.7501, -2.47382, 0.145448, 0.024581, 1.251 
54, 0.0027, 0.0474684, 78.7478, -2.47382, 0.145448, 0.024581, 1.25165 
55, 0.00275, 0.020298, 78.7455, -2.47382, 0.145448, 0.024581, 1.2522 
56, 0.0028, 0.0438531, 78.7433, -2.47382, 0.145448, 0.024581, 1.25266 
57, 0.00285, 0.0464164, 78.7412, -2.47382, 0.145448, 0.024581, 1.25306 
58, 0.0029, 0.0125238, 78.7392, -2.47382, 0.145448, 0.024581, 1.25338 
59, 0.00295, 0.0470733, 78.7373, -2.47382, 0.145448, 0.024581, 1.25371 
60, 0.003, 0.0471313, 78.7353, -2.47382, 0.145448, 0.024581, 1.25395 
61, 0.00305, 0.0285278, 78.7335, -2.47382, 0.145448, 0.024581, 1.25408 
62, 0.0031, 0.034984, 78.7316, -2.47382, 0.145448, 0.024581, 1.25404 
63, 0.00315, 0.0380207, 78.7297, -2.47382, 0.145448, 0.024581, 1.25388 
64, 0.0032, 0.0450233, 78.7278, -2.47382, 0.145448, 0.024581, 1.25359 
65, 0.00325, 0.0293412, 78.7259, -2.47382, 0.145448, 0.024581, 1.25321 
66, 0.0033, 0.037364, 78.7241, -2.47382, 0.145448, 0.024581, 1.25273 
67, 0.00335, 0.045552, 78.7222, -2.47382, 0.145448, 0.024581, 1.25221 
68, 0.0034, 0.0354917, 78.7204, -2.47382, 0.145448, 0.024581, 1.25158 
69, 0.00345, 0.0306249, 78.7187, -2.47382, 0.145448, 0.024581, 1.25083 
70, 0.0035, 0.0276102, 78.717, -2.47382, 0.145448, 0.024581, 1.2499 
71, 0.00355, 0.0166846, 78.7153, -2.47382, 0.145448, 0.024581, 1.24886 
72, 0.0036, 0.0437697, 78.7137, -2.47382, 0.145448, 0.024581, 1.24771 
73, 0.00365, 0.041311, 78.7121, -2.47382, 0.145448, 0.024581, 1.24645 
74, 0.0037, 0.0327143, 78.7105, -2.47382, 0.145448, 0.024581, 1.24512 
75, 0.00375, 0.0173217, 78.7088, -2.47382, 0.145448, 0.024581, 1.24375 
76, 0.0038, 0.0197241, 78.707, -2.47382, 0.145448, 0.024581, 1.24227 
77, 0.00385, 0.0391405, 78.7054, -2.47382, 0.145448, 0.024581, 1.24068 
78, 0.0039, 0.0371997, 78.7038, -2.47382, 0.145448, 0.024581, 1.23896 
79, 0.00395, 0.0283731, 78.7023, -2.47382, 0.145448, 0.024581, 1.23718 
80, 0.004, 0.0393012, 78.7009, -2.47382, 0.145448, 0.024581, 1.23532 
81, 0.00405, 0.0342808, 78.6995, -2.47382, 0.145448, 0.024581, 1.23341 
82, 0.0041, 0.0309179, 78.6981, -2.47382, 0.145448, 0.024581, 1.23144 
83, 0.00415, 0.0294804, 78.6967, -2.47382, 0.145448, 0.024581, 1.22946 
84, 0.0042, 0.0305236, 78.6951, -2.47382, 0.145448, 0.024581, 1.2274 
85, 0.00425, 0.0356564, 78.6935, -2.47382, 0.145448, 0.024581, 1.22527 
86, 0.0043, 0.0187355, 78.692, -2.47382, 0.145448, 0.024581, 1.22306 
87, 0.00435, 0.0184461, 78.6906, -2.47382, 0.145448, 0.024581, 1.22085 
88, 0.0044, 0.0158787, 78.6894, -2.47382, 0.145448, 0.024581, 1.21861 
89, 0.00445, 0.0247886, 78.6881, -2.47382, 0.145448, 0.024581, 1.21636 
90, 0.0045, 0.0340215, 78.6868, -2.47382, 0.145448, 0.024581, 1.21409 
91, 0.00455, 0.0351314, 78.6855, -2.47382, 0.145448, 0.024581, 1.21182 
92, 0.0046, 0.0368706, 78.684, -2.47382, 0.145448, 0.024581, 1.20948 
93, 0.00465, 0.0349515, 78.6826, -2.47382, 0.145448, 0.024581, 1.20711 
94, 0.0047, 0.0338621, 78.6811, -2.47382, 0.145448, 0.024581, 1.2047 
95, 0.00475, 0.0370191, 78.6798, -2.47382, 0.145448, 0.024581, 1.20234 
96, 0.0048, 0.0333095, 78.6787, -2.47382, 0.145448, 0.024581, 1.19999 
97, 0.00485, 0.0190105, 78.6776, -2.47382, 0.145448, 0.024581, 1.19766 
98, 0.0049, 0.035635, 78.6765, -2.47382, 0.145448, 0.024581, 1.19532 
99, 0.00495, 0.0328325, 78.6753, -2.47382, 0.145448, 0.024581, 1.19298 
100, 0.005, 0.029824, 78.6739, -2.47382, 0.145448, 0.024581, 1.19042 
101, 0.00505, 0.0323446, 78.6725, -2.47382, 0.145448, 0.024581, 1.18771 
102, 0.0051, 0.0333107, 78.6712, -2.47382, 0.145448, 0.024581, 1.18522 
103, 0.00515, 0.0288133, 78.6701, -2.47382, 0.145448, 0.024581, 1.1828 
104, 0.0052, 0.0275331, 78.669, -2.47382, 0.145448, 0.024581, 1.18052 
105, 0.00525, 0.0329049, 78.6681, -2.47382, 0.145448, 0.024581, 1.17828 
106, 0.0053, 0.0324374, 78.6671, -2.47382, 0.145448, 0.024581, 1.17606 
107, 0.00535, 0.0251467, 78.666, -2.47382, 0.145448, 0.024581, 1.17377 
108, 0.0054, 0.0250964, 78.6647, -2.47382, 0.145448, 0.024581, 1.17139 
109, 0.00545, 0.0328897, 78.6634, -2.47382, 0.145448, 0.024581, 1.16908 
110, 0.0055, 0.0314465, 78.662, -2.47382, 0.145448, 0.024581, 1.16684 
111, 0.00555, 0.0214853, 78.6608, -2.47382, 0.145448, 0.024581, 1.16465 
112, 0.0056, 0.0221192, 78.6597, -2.47382, 0.145448, 0.024581, 1.16241 
113, 0.00565, 0.0327387, 78.6588, -2.47382, 0.145448, 0.024581, 1.16035 
114, 0.0057, 0.0316139, 78.6579, -2.47382, 0.145448, 0.024581, 1.15827 
115, 0.00575, 0.01853, 78.657, -2.47382, 0.145448, 0.024581, 1.15604 
116, 0.0058, 0.0200037, 78.6558, -2.47382, 0.145448, 0.024581, 1.15379 
117, 0.00585, 0.0334247, 78.6546, -2.47382, 0.145448, 0.024581, 1.15163 
118, 0.0059, 0.0320883, 78.6533, -2.47382, 0.145448, 0.024581, 1.1495 
119, 0.00595, 0.0173764, 78.6521, -2.47382, 0.145448, 0.024581, 1.14737 
120, 0.006, 0.0223157, 78.6509, -2.47382, 0.145448, 0.024581, 1.14542 
121, 0.00605, 0.0360394, 78.65, -2.47382, 0.145448, 0.024581, 1.14348 
122, 0.0061, 0.0322542, 78.6492, -2.47382, 0.145448, 0.024581, 1.14158 
123, 0.00615, 0.0195607, 78.6484, -2.47382, 0.145448, 0.024581, 1.13964 
124, 0.0062, 0.0280691, 78.6474, -2.47382, 0.145448, 0.024581, 1.13767 
125, 0.00625, 0.0210361, 78.6463, -2.47382, 0.145448, 0.024581, 1.13564 
126, 0.0063, 0.0306095, 78.645, -2.47382, 0.145448, 0.024581, 1.1336 
127, 0.00635, 0.0249066, 78.6438, -2.47382, 0.145448, 0.024581, 1.13172 
128, 0.0064, 0.0197182, 78.6427, -2.47382, 0.145448, 0.024581, 1.12987 
129, 0.00645, 0.0336595, 78.6416, -2.47382, 0.145448, 0.024581, 1.12806 
130, 0.0065, 0.0307855, 78.6406, -2.47382, 0.145448, 0.024581, 1.12626 
131, 0.00655, 0.0175024, 78.6397, -2.47382, 0.145448, 0.024581, 1.12451 
132, 0.0066, 0.0170074, 78.6387, -2.47382, 0.145448, 0.024581, 1.12268 
133, 0.00665, 0.0183804, 78.6379, -2.47382, 0.145448, 0.024581, 1.1208 
134, 0.0067, 0.029102, 78.6369, -2.47382, 0.145448, 0.024581, 1.11897 
135, 0.00675, 0.0184558, 78.6359, -2.47382, 0.145448, 0.024581, 1.11727 
136, 0.0068, 0.0287428, 78.6348, -2.47382, 0.145448, 0.024581, 1.11559 
137, 0.00685, 0.0236516, 78.6338, -2.47382, 0.145448, 0.024581, 1.11394 
138, 0.0069, 0.0248689, 78.6327, -2.47382, 0.145448, 0.024581, 1.11223 
139, 0.00695, 0.0169129, 78.6316, -2.47382, 0.145448, 0.024581, 1.11058 
140, 0.007, 0.0130697, 78.6304, -2.47382, 0.145448, 0.024581, 1.10886 
141, 0.00705, 0.032481, 78.6294, -2.47382, 0.145448, 0.024581, 1.10714 
142, 0.0071, 0.0223746, 78.6285, -2.47382, 0.145448, 0.024581, 1.10553 
143, 0.00715, 0.0149273, 78.6276, -2.47382, 0.145448, 0.024581, 1.10395 
144, 0.0072, 0.0285858, 78.6267, -2.47382, 0.145448, 0.024581, 1.10239 
145, 0.00725, 0.013555, 78.6258, -2.47382, 0.145448, 0.024581, 1.10077 
146, 0.0073, 0.0265491, 78.6248, -2.47382, 0.145448, 0.024581, 1.09907 
147, 0.00735, 0.0195359, 78.6237, -2.47382, 0.145448, 0.024581, 1.09744 
148, 0.0074, 0.0331409, 78.6226, -2.47382, 0.145448, 0.024581, 1.09588 
149, 0.00745, 0.0301751, 78.6215, -2.47382, 0.145448, 0.024581, 1.09434 
150, 0.0075, 0.0281412, 78.6205, -2.47382, 0.145448, 0.024581, 1.0928 
151, 0.00755, 0.0284318, 78.6197, -2.47382, 0.145448, 0.024581, 1.09139 
152, 0.0076, 0.0302154, 78.6189, -2.47382, 0.145448, 0.024581, 1.08993 
153, 0.00765, 0.0142837, 78.6182, -2.47382, 0.145448, 0.024581, 1.08849 
154, 0.0077, 0.0260527, 78.6173, -2.47382, 0.145448, 0.024581, 1.08694 
155, 0.00775, 0.0257341, 78.6163, -2.47382, 0.145448, 0.024581, 1.08534 
156, 0.0078, 0.0215832, 78.6152, -2.47382, 0.145448, 0.024581, 1.08382 
157, 0.00785, 0.0322122, 78.6142, -2.47382, 0.145448, 0.024581, 1.08242 
158, 0.0079, 0.031159, 78.6132, -2.47382, 0.145448, 0.024581, 1.08106 
159, 0.00795, 0.0266412, 78.6123, -2.47382, 0.145448, 0.024581, 1.07968 
160, 0.008, 0.0277368, 78.6115, -2.47382, 0.145448, 0.024581, 1.07822 
161, 0.00805, 0.0212021, 78.6107, -2.47382, 0.145448, 0.024581, 1.07685 
162, 0.0081, 0.0208012, 78.6099, -2.47382, 0.145448, 0.024581, 1.07546 
163, 0.00815, 0.0309655, 78.6091, -2.47382, 0.145448, 0.024581, 1.07405 
164, 0.0082, 0.0184718, 78.6082, -2.47382, 0.145448, 0.024581, 1.07257 
165, 0.00825, 0.0196678, 78.6073, -2.47382, 0.145448, 0.024581, 1.07114 
166, 0.0083, 0.0195643, 78.6065, -2.47382, 0.145448, 0.024581, 1.06965 
167, 0.00835, 0.0314607, 78.6057, -2.47382, 0.145448, 0.024581, 1.06842 
168, 0.0084, 0.0323902, 78.6049, -2.47382, 0.145448, 0.024581, 1.06718 
169, 0.00845, 0.0235852, 78.6042, -2.47382, 0.145448, 0.024581, 1.06581 
170, 0.0085, 0.0138216, 78.6034, -2.47382, 0.145448, 0.024581, 1.06447 
171, 0.00855, 0.021838, 78.6026, -2.47382, 0.145448, 0.024581, 1.06311 
172, 0.0086, 0.029474, 78.6016, -2.47382, 0.145448, 0.024581, 1.06179 
173, 0.00865, 0.0245285, 78.6007, -2.47382, 0.145448, 0.024581, 1.06056 
174, 0.0087, 0.0370561, 78.5998, -2.47382, 0.145448, 0.024581, 1.05938 
175, 0.00875, 0.0372507, 78.599, -2.47382, 0.145448, 0.024581, 1.05827 
176, 0.0088, 0.0262399, 78.5983, -2.47382, 0.145448, 0.024581, 1.05708 
177, 0.00885, 0.0155157, 78.5978, -2.47382, 0.145448, 0.024581, 1.05582 
178, 0.0089, 0.0285374, 78.5973, -2.47382, 0.145448, 0.024581, 1.05455 
179, 0.00895, 0.0233091, 78.5967, -2.47382, 0.145448, 0.024581, 1.0533 
180, 0.009, 0.019991, 78.5959, -2.47382, 0.145448, 0.024581, 1.05209 
181, 0.00905, 0.0220752, 78.595, -2.47382, 0.145448, 0.024581, 1.05094 
182, 0.0091, 0.0268498, 78.5941, -2.47382, 0.145448, 0.024581, 1.0498 
183, 0.00915, 0.023019, 78.5931, -2.47382, 0.145448, 0.024581, 1.04865 
184, 0.0092, 0.0137326, 78.5923, -2.47382, 0.145448, 0.024581, 1.04754 
185, 0.00925, 0.0312958, 78.5917, -2.47382, 0.145448, 0.024581, 1.04639 
186, 0.0093, 0.0290159, 78.5912, -2.47382, 0.145448, 0.024581, 1.04525 
187, 0.00935, 0.027005, 78.5908, -2.47382, 0.145448, 0.024581, 1.04415 
188, 0.0094, 0.0306728, 78.5902, -2.47382, 0.145448, 0.024581, 1.04305 
189, 0.00945, 0.0234676, 78.5895, -2.47382, 0.145448, 0.024581, 1.04192 
190, 0.0095, 0.0108479, 78.5886, -2.47382, 0.145448, 0.024581, 1.04074 
191, 0.00955, 0.0185894, 78.5878, -2.47382, 0.145448, 0.024581, 1.03966 
192, 0.0096, 0.0229423, 78.5869, -2.47382, 0.145448, 0.024581, 1.03861 
193, 0.00965, 0.0237617, 78.5863, -2.47382, 0.145448, 0.024581, 1.03752 
194, 0.0097, 0.0194528, 78.5857, -2.47382, 0.145448, 0.024581, 1.03636 
195, 0.00975, 0.0168335, 78.5853, -2.47382, 0.145448, 0.024581, 1.03527 
196, 0.0098, 0.0108304, 78.5848, -2.47382, 0.145448, 0.024581, 1.03412 
197, 0.00985, 0.0172889, 78.5842, -2.47382, 0.145448, 0.024581, 1.03315 
198, 0.0099, 0.0251057, 78.5835, -2.47382, 0.145448, 0.024581, 1.03216 
199, 0.00995, 0.0253373, 78.5827, -2.47382, 0.145448, 0.024581, 1.0311 
200, 0.01, 0.0204634, 78.582, -2.47382, 0.145448, 0.024581, 1.02998 
201, 0.01005, 0.0194019, 78.5813, -2.47382, 0.145448, 0.024581, 1.02896 
202, 0.0101, 0.0135022, 78.5806, -2.47382, 0.145448, 0.024581, 1.02798 
203, 0.01015, 0.0177268, 78.5801, -2.47382, 0.145448, 0.024581, 1.02695 
204, 0.0102, 0.0219235, 78.5795, -2.47382, 0.145448, 0.024581, 1.02595 
205, 0.01025, 0.0232389, 78.5791, -2.47382, 0.145448, 0.024581, 1.02494 
206, 0.0103, 0.0177381, 78.5786, -2.47382, 0.145448, 0.024581, 1.02397 
207, 0.01035, 0.0142759, 78.5781, -2.47382, 0.145448, 0.024581, 1.02301 
208, 0.0104, 0.0044004, 78.5775, -2.47382, 0.145448, 0.024581, 1.02196 
209, 0.01045, 0.0212458, 78.5769, -2.47382, 0.145448, 0.024581, 1.02102 
210, 0.0105, 0.0215295, 78.5763, -2.47382, 0.145448, 0.024581, 1.02009 
211, 0.01055, 0.0206782, 78.5756, -2.47382, 0.145448, 0.024581, 1.01918 
212, 0.0106, 0.02312, 78.575, -2.47382, 0.145448, 0.024581, 1.01825 
213, 0.01065, 0.0235012, 78.5744, -2.47382, 0.145448, 0.024581, 1.01733 
214, 0.0107, 0.0283251, 78.5738, -2.47382, 0.145448, 0.024581, 1.01638 
215, 0.01075, 0.0278748, 78.5733, -2.47382, 0.145448, 0.024581, 1.01544 
216, 0.0108, 0.0240492, 78.5727, -2.47382, 0.145448, 0.024581, 1.01447 
217, 0.01085, 0.0267032, 78.5722, -2.47382, 0.145448, 0.024581, 1.01335 
218, 0.0109, 0.0199871, 78.5717, -2.47382, 0.145448, 0.024581, 1.01215 
219, 0.01095, 0.0216432, 78.5712, -2.47382, 0.145448, 0.024581, 1.01117 
220, 0.011, 0.0144332, 78.5706, -2.47382, 0.145448, 0.024581, 1.01027 
221, 0.01105, 0.0112693, 78.5701, -2.47382, 0.145448, 0.024581, 1.0094 
222, 0.0111, 0.0169841, 78.5695, -2.47382, 0.145448, 0.024581, 1.00848 
223, 0.01115, 0.0216731, 78.569, -2.47382, 0.145448, 0.024581, 1.00751 
224, 0.0112, 0.0268491, 78.5685, -2.47382, 0.145448, 0.024581, 1.00659 
225, 0.01125, 0.0194538, 78.5679, -2.47382, 0.145448, 0.024581, 1.00571 
226, 0.0113, 0.0187058, 78.5674, -2.47382, 0.145448, 0.024581, 1.00485 
227, 0.01135, 0.0250767, 78.5668, -2.47382, 0.145448, 0.024581, 1.00401 
228, 0.0114, 0.0247877, 78.5662, -2.47382, 0.145448, 0.024581, 1.00307 
229, 0.01145, 0.0289138, 78.5657, -2.47382, 0.145448, 0.024581, 1.00225 
230, 0.0115, 0.0139014, 78.5652, -2.47382, 0.145448, 0.024581, 1.00144 
231, 0.01155, 0.0255172, 78.5649, -2.47382, 0.145448, 0.024581, 1.00065 
232, 0.0116, 0.0189664, 78.5645, -2.47382, 0.145448, 0.024581, 0.99976 
233, 0.01165, 0.00821004, 78.5641, -2.47382, 0.145448, 0.024581, 0.998922 
234, 0.0117, 0.0151631, 78.5637, -2.47382, 0.145448, 0.024581, 0.998084 
235, 0.01175, 0.0159464, 78.5631, -2.47382, 0.145448, 0.024581, 0.997282 
236, 0.0118, 0.0251566, 78.5624, -2.47382, 0.145448, 0.024581, 0.996417 
237, 0.01185, 0.017199, 78.5617, -2.47382, 0.145448, 0.024581, 0.995655 
238, 0.0119, 0.0264959, 78.5611, -2.47382, 0.145448, 0.024581, 0.994872 
239, 0.01195, 0.0269016, 78.5605, -2.47382, 0.145448, 0.024581, 0.994101 
240, 0.012, 0.0203718, 78.5601, -2.47382, 0.145448, 0.024581, 0.993261 
241, 0.01205, 0.0259918, 78.5599, -2.47382, 0.145448, 0.024581, 0.992524 
242, 0.0121, 0.0291131, 78.5597, -2.47382, 0.145448, 0.024581, 0.991742 
243, 0.01215, 0.0249488, 78.5593, -2.47382, 0.145448, 0.024581, 0.990964 
244, 0.0122, 0.0093777, 78.5589, -2.47382, 0.145448, 0.024581, 0.990191 
245, 0.01225, 0.0300418, 78.5583, -2.47382, 0.145448, 0.024581, 0.989403 
246, 0.0123, 0.0251047, 78.5576, -2.47382, 0.145448, 0.024581, 0.988556 
247, 0.01235, 0.0299488, 78.557, -2.47382, 0.145448, 0.024581, 0.987713 
248, 0.0124, 0.0223802, 78.5565, -2.47382, 0.145448, 0.024581, 0.986957 
249, 0.01245, 0.0193134, 78.5561, -2.47382, 0.145448, 0.024581, 0.986142 
250, 0.0125, 0.0241377, 78.5557, -2.47382, 0.145448, 0.024581, 0.985347 
251, 0.01255, 0.022978, 78.5554, -2.47382, 0.145448, 0.024581, 0.984587 
252, 0.0126, 0.0244634, 78.5549, -2.47382, 0.145448, 0.024581, 0.983855 
253, 0.01265, 0.0225791, 78.5545, -2.47382, 0.145448, 0.024581, 0.983153 
254, 0.0127, 0.0152868, 78.554, -2.47382, 0.145448, 0.024581, 0.982344 
255, 0.01275, 0.0124659, 78.5536, -2.47382, 0.145448, 0.024581, 0.981473 
256, 0.0128, 0.0208886, 78.5531, -2.47382, 0.145448, 0.024581, 0.980714 
257, 0.01285, 0.00941234, 78.5528, -2.47382, 0.145448, 0.024581, 0.97999 
258, 0.0129, 0.0188884, 78.5524, -2.47382, 0.145448, 0.024581, 0.979314 
259, 0.01295, 0.0222321, 78.552, -2.47382, 0.145448, 0.024581, 0.978593 
260, 0.013, 0.0132326, 78.5516, -2.47382, 0.145448, 0.024581, 0.977907 
261, 0.01305, 0.013463, 78.5511, -2.47382, 0.145448, 0.024581, 0.977185 
262, 0.0131, 0.00708282, 78.5505, -2.47382, 0.145448, 0.024581, 0.976473 
263, 0.01315, 0.0223404, 78.55, -2.47382, 0.145448, 0.024581, 0.975714 
264, 0.0132, 0.0153589, 78.5495, -2.47382, 0.145448, 0.024581, 0.975035 
265, 0.01325, 0.0206081, 78.5491, -2.47382, 0.145448, 0.024581, 0.974311 
266, 0.0133, 0.0225798, 78.5488, -2.47382, 0.145448, 0.024581, 0.973617 
267, 0.01335, 0.0247934, 78.5486, -2.47382, 0.145448, 0.024581, 0.972925 
268, 0.0134, 0.0305052, 78.5484, -2.47382, 0.145448, 0.024581, 0.972251 
269, 0.01345, 0.0161635, 78.548, -2.47382, 0.145448, 0.024581, 0.971542 
270, 0.0135, 0.0261315, 78.5476, -2.47382, 0.145448, 0.024581, 0.97083 
271, 0.01355, 0.0282098, 78.5471, -2.47382, 0.145448, 0.024581, 0.970155 
272, 0.0136, 0.00554963, 78.5465, -2.47382, 0.145448, 0.024581, 0.969446 
273, 0.01365, 0.0288268, 78.5459, -2.47382, 0.145448, 0.024581, 0.968676 
274, 0.0137, 0.0139979, 78.5454, -2.47382, 0.145448, 0.024581, 0.967993 
275, 0.01375, 0.0244027, 78.545, -2.47382, 0.145448, 0.024581, 0.967324 
276, 0.0138, 0.0210464, 78.5447, -2.47382, 0.145448, 0.024581, 0.966704 
277, 0.01385, 0.0181082, 78.5445, -2.47382, 0.145448, 0.024581, 0.966026 
278, 0.0139, 0.0174203, 78.5443, -2.47382, 0.145448, 0.024581, 0.965313 
279, 0.01395, 0.0158019, 78.544, -2.47382, 0.145448, 0.024581, 0.964606 
280, 0.014, 0.0229182, 78.5436, -2.47382, 0.145448, 0.024581, 0.963933 
281, 0.01405, 0.0124725, 78.5432, -2.47382, 0.145448, 0.024581, 0.963222 
282, 0.0141, 0.0208544, 78.5427, -2.47382, 0.145448, 0.024581, 0.962552 
283, 0.01415, 0.0172686, 78.5422, -2.47382, 0.145448, 0.024581, 0.961817 
284, 0.0142, 0.0277756, 78.5417, -2.47382, 0.145448, 0.024581, 0.961178 
285, 0.01425, 0.0200367, 78.5414, -2.47382, 0.145448, 0.024581, 0.960434 
286, 0.0143, 0.0258516, 78.541, -2.47382, 0.145448, 0.024581, 0.959651 
287, 0.01435, 0.0213232, 78.5406, -2.47382, 0.145448, 0.024581, 0.958926 
288, 0.0144, 0.0258092, 78.5403, -2.47382, 0.145448, 0.024581, 0.958254 
289, 0.01445, 0.0222476, 78.54, -2.47382, 0.145448, 0.024581, 0.957611 
290, 0.0145, 0.0274333, 78.5397, -2.47382, 0.145448, 0.024581, 0.956981 
291, 0.01455, 0.0241379, 78.5394, -2.47382, 0.145448, 0.024581, 0.956338 
292, 0.0146, 0.0314741, 78.539, -2.47382, 0.145448, 0.024581, 0.955727 
293, 0.01465, 0.0266568, 78.5386, -2.47382, 0.145448, 0.024581, 0.955092 
294, 0.0147, 0.0244332, 78.5383, -2.47382, 0.145448, 0.024581, 0.954442 
295, 0.01475, 0.0205826, 78.5379, -2.47382, 0.145448, 0.024581, 0.953759 
296, 0.0148, 0.0181165, 78.5375, -2.47382, 0.145448, 0.024581, 0.953142 
297, 0.01485, 0.0284694, 78.5371, -2.47382, 0.145448, 0.024581, 0.952489 
298, 0.0149, 0.0299433, 78.5367, -2.47382, 0.145448, 0.024581, 0.951921 
299, 0.01495, 0.0333005, 78.5363, -2.47382, 0.145448, 0.024581, 0.951305 
300, 0.015, 0.0224358, 78.5358, -2.47382, 0.145448, 0.024581, 0.950671 
301, 0.01505, 0.0105042, 78.5355, -2.47382, 0.145448, 0.024581, 0.949963 
302, 0.0151, 0.0130325, 78.5352, -2.47382, 0.145448, 0.024581, 0.94933 
303, 0.01515, 0.0161009, 78.5351, -2.47382, 0.145448, 0.024581, 0.948738 
