iteration, time, drag coeff, lift coeff, side force coeff, net force [x], net force [y], net force [z], net static pressure force [x], net static pressure force [y], net static pressure force [z] 
1326, 0.0663, 0.343757, -0.131108, -0.000216234, 267.443, -0.16823, -102.002, 238.686, -0.149626, -103.314 
1327, 0.06635, 0.343612, -0.130973, -0.000193326, 267.33, -0.150407, -101.897, 238.586, -0.1358, -103.211 
1328, 0.0664, 0.34348, -0.13084, -0.000175185, 267.227, -0.136294, -101.793, 238.492, -0.124296, -103.111 
1329, 0.06645, 0.343363, -0.13071, -0.000161322, 267.136, -0.125508, -101.692, 238.403, -0.113457, -103.014 
1330, 0.0665, 0.343254, -0.130586, -0.000148871, 267.052, -0.115822, -101.596, 238.319, -0.100545, -102.919 
1331, 0.06655, 0.343144, -0.130464, -0.000132962, 266.966, -0.103444, -101.501, 238.237, -0.0852949, -102.826 
1332, 0.0666, 0.343043, -0.130344, -0.000113178, 266.888, -0.0880526, -101.407, 238.151, -0.0676396, -102.734 
1333, 0.06665, 0.342916, -0.130226, -8.92313e-05, 266.789, -0.0694219, -101.316, 238.062, -0.0476101, -102.639 
1334, 0.0667, 0.342764, -0.130103, -6.14818e-05, 266.671, -0.0478328, -101.22, 237.976, -0.0302558, -102.548 
1335, 0.06675, 0.342642, -0.129986, -3.83148e-05, 266.576, -0.0298089, -101.129, 237.898, -0.0165068, -102.462 
1336, 0.0668, 0.342538, -0.129876, -2.13251e-05, 266.495, -0.0165909, -101.043, 237.828, -0.00552744, -102.377 
1337, 0.06685, 0.342441, -0.129766, -9.31911e-06, 266.419, -0.00725027, -100.958, 237.765, 0.00606309, -102.297 
1338, 0.0669, 0.342371, -0.129663, 3.46044e-06, 266.365, 0.00269222, -100.878, 237.706, 0.0207494, -102.219 
1339, 0.06695, 0.342312, -0.129563, 2.19484e-05, 266.319, 0.0170759, -100.8, 237.645, 0.0391816, -102.143 
1340, 0.067, 0.342243, -0.129466, 4.72626e-05, 266.265, 0.0367703, -100.724, 237.581, 0.0599736, -102.069 
1341, 0.06705, 0.342159, -0.129371, 7.64738e-05, 266.199, 0.0594966, -100.651, 237.517, 0.0802735, -101.997 
1342, 0.0671, 0.34206, -0.129279, 0.000104394, 266.123, 0.0812188, -100.579, 237.457, 0.0968203, -101.926 
1343, 0.06715, 0.341974, -0.129188, 0.000125804, 266.055, 0.0978755, -100.508, 237.406, 0.11076, -101.86 
1344, 0.0672, 0.341897, -0.129103, 0.000142105, 265.996, 0.110557, -100.442, 237.363, 0.122494, -101.796 
1345, 0.06725, 0.341854, -0.12902, 0.000154793, 265.962, 0.120429, -100.378, 237.327, 0.136088, -101.737 
1346, 0.0673, 0.34182, -0.128945, 0.000170439, 265.936, 0.132602, -100.319, 237.294, 0.153161, -101.68 
1347, 0.06735, 0.341789, -0.128873, 0.000192585, 265.912, 0.149831, -100.263, 237.259, 0.17369, -101.627 
1348, 0.0674, 0.341745, -0.128805, 0.000221242, 265.878, 0.172126, -100.21, 237.223, 0.194849, -101.575 
1349, 0.06745, 0.341697, -0.128739, 0.000251034, 265.84, 0.195305, -100.159, 237.188, 0.213869, -101.527 
1350, 0.0675, 0.341648, -0.128677, 0.000276677, 265.802, 0.215255, -100.111, 237.158, 0.229382, -101.478 
1351, 0.06755, 0.341611, -0.128613, 0.000296028, 265.773, 0.23031, -100.061, 237.136, 0.243449, -101.433 
1352, 0.0676, 0.341584, -0.128556, 0.000312604, 265.752, 0.243206, -100.017, 237.121, 0.25702, -101.392 
1353, 0.06765, 0.341574, -0.128502, 0.000328252, 265.744, 0.25538, -99.9748, 237.112, 0.272804, -101.356 
1354, 0.0677, 0.341566, -0.128457, 0.000347592, 265.738, 0.270426, -99.9393, 237.104, 0.292057, -101.319 
1355, 0.06775, 0.341543, -0.128409, 0.000373206, 265.72, 0.290354, -99.9021, 237.098, 0.312717, -101.286 
1356, 0.0678, 0.341534, -0.128368, 0.000401194, 265.714, 0.312129, -99.8699, 237.092, 0.332778, -101.256 
1357, 0.06785, 0.341524, -0.128329, 0.000428677, 265.705, 0.333511, -99.84, 237.087, 0.350467, -101.228 
1358, 0.0679, 0.341517, -0.128294, 0.000452224, 265.701, 0.35183, -99.8129, 237.087, 0.364635, -101.202 
1359, 0.06795, 0.341509, -0.128261, 0.000469679, 265.694, 0.36541, -99.7869, 237.094, 0.377904, -101.175 
1360, 0.068, 0.341523, -0.128226, 0.000485368, 265.704, 0.377616, -99.7598, 237.106, 0.392411, -101.153 
1361, 0.06805, 0.341539, -0.128198, 0.000503093, 265.717, 0.391407, -99.7378, 237.121, 0.411304, -101.133 
1362, 0.0681, 0.341555, -0.128171, 0.000527614, 265.73, 0.410484, -99.7169, 237.139, 0.43139, -101.116 
1363, 0.06815, 0.341574, -0.128149, 0.00055421, 265.745, 0.431176, -99.7002, 237.161, 0.450573, -101.1 
1364, 0.0682, 0.341602, -0.128129, 0.000579612, 265.767, 0.450938, -99.6845, 237.187, 0.467916, -101.088 
1365, 0.06825, 0.341641, -0.128115, 0.000602232, 265.796, 0.468537, -99.6736, 237.214, 0.483916, -101.078 
1366, 0.0683, 0.341682, -0.128102, 0.000622801, 265.828, 0.484539, -99.6632, 237.239, 0.497868, -101.062 
1367, 0.06835, 0.341669, -0.128081, 0.000640539, 265.818, 0.498339, -99.6466, 237.271, 0.512988, -101.051 
1368, 0.0684, 0.341659, -0.128065, 0.000659614, 265.811, 0.513179, -99.6344, 237.308, 0.530188, -101.041 
1369, 0.06845, 0.341675, -0.12805, 0.00068164, 265.823, 0.530316, -99.6231, 237.35, 0.549553, -101.035 
1370, 0.0685, 0.341711, -0.128041, 0.000706766, 265.851, 0.549864, -99.6162, 237.396, 0.569124, -101.032 
1371, 0.06855, 0.341772, -0.128038, 0.000732359, 265.899, 0.569775, -99.6133, 237.447, 0.58731, -101.034 
1372, 0.0686, 0.341843, -0.128041, 0.000756078, 265.954, 0.588228, -99.6156, 237.505, 0.603419, -101.04 
1373, 0.06865, 0.341929, -0.128048, 0.000776706, 266.021, 0.604277, -99.6217, 237.568, 0.618351, -101.049 
1374, 0.0687, 0.342025, -0.128062, 0.000795537, 266.095, 0.618928, -99.6325, 237.632, 0.632747, -101.06 
1375, 0.06875, 0.342122, -0.128077, 0.000813864, 266.171, 0.633186, -99.6438, 237.698, 0.648959, -101.074 
1376, 0.0688, 0.342213, -0.128096, 0.000835109, 266.242, 0.649714, -99.6583, 237.766, 0.665982, -101.087 
1377, 0.06885, 0.3423, -0.128113, 0.000857154, 266.309, 0.666866, -99.6715, 237.838, 0.68406, -101.102 
1378, 0.0689, 0.342398, -0.128131, 0.000880497, 266.386, 0.685026, -99.686, 237.915, 0.702714, -101.121 
1379, 0.06895, 0.342499, -0.128155, 0.000904916, 266.464, 0.704025, -99.7047, 237.996, 0.720711, -101.144 
1380, 0.069, 0.342606, -0.128184, 0.00092864, 266.548, 0.722482, -99.727, 238.085, 0.736871, -101.169 
1381, 0.06905, 0.342731, -0.128218, 0.000949565, 266.645, 0.738761, -99.7532, 238.178, 0.751137, -101.2 
1382, 0.0691, 0.342859, -0.128258, 0.000967481, 266.744, 0.7527, -99.7849, 238.273, 0.764629, -101.231 
1383, 0.06915, 0.34299, -0.128299, 0.000984199, 266.846, 0.765707, -99.8166, 238.369, 0.778624, -101.265 
1384, 0.0692, 0.343119, -0.128343, 0.00100179, 266.946, 0.779396, -99.8508, 238.466, 0.794848, -101.298 
1385, 0.06925, 0.343247, -0.128386, 0.00102317, 267.046, 0.796029, -99.884, 238.565, 0.812066, -101.332 
1386, 0.0693, 0.343376, -0.128429, 0.00104609, 267.146, 0.813861, -99.9177, 238.669, 0.830089, -101.368 
1387, 0.06935, 0.343511, -0.128473, 0.00107025, 267.251, 0.832653, -99.9518, 238.778, 0.847246, -101.407 
1388, 0.0694, 0.343655, -0.128522, 0.00109319, 267.364, 0.850503, -99.9904, 238.891, 0.862093, -101.452 
1389, 0.06945, 0.343803, -0.12858, 0.00111238, 267.479, 0.865432, -100.036, 239.003, 0.874923, -101.5 
1390, 0.0695, 0.343932, -0.128643, 0.00112828, 267.579, 0.877801, -100.084, 239.12, 0.884872, -101.542 
1391, 0.06955, 0.344056, -0.128697, 0.00113949, 267.675, 0.88652, -100.126, 239.24, 0.8958, -101.589 
1392, 0.0696, 0.344204, -0.128757, 0.0011523, 267.791, 0.896491, -100.173, 239.362, 0.909025, -101.637 
1393, 0.06965, 0.344359, -0.128819, 0.00116942, 267.911, 0.909806, -100.221, 239.486, 0.924308, -101.685 
1394, 0.0697, 0.34451, -0.128879, 0.00119025, 268.028, 0.926013, -100.268, 239.614, 0.940661, -101.733 
1395, 0.06975, 0.344672, -0.128939, 0.00121294, 268.155, 0.943664, -100.315, 239.747, 0.957057, -101.785 
1396, 0.0698, 0.344843, -0.129006, 0.00123544, 268.288, 0.961169, -100.367, 239.882, 0.970956, -101.839 
1397, 0.06985, 0.345025, -0.129075, 0.00125391, 268.429, 0.975541, -100.42, 240.018, 0.980577, -101.897 
1398, 0.0699, 0.345202, -0.129149, 0.00126529, 268.567, 0.984398, -100.478, 240.158, 0.988627, -101.955 
1399, 0.06995, 0.345376, -0.129224, 0.00127411, 268.703, 0.991261, -100.536, 240.303, 0.997822, -102.016 
1400, 0.07, 0.345574, -0.129303, 0.00128498, 268.856, 0.999715, -100.598, 240.451, 1.00821, -102.079 
1401, 0.07005, 0.345774, -0.129384, 0.001298, 269.012, 1.00984, -100.661, 240.603, 1.02034, -102.141 
1402, 0.0701, 0.345978, -0.129463, 0.00131423, 269.171, 1.02247, -100.722, 240.756, 1.03419, -102.205 
1403, 0.07015, 0.34618, -0.129544, 0.00133351, 269.328, 1.03747, -100.785, 240.908, 1.048, -102.274 
1404, 0.0702, 0.346375, -0.129632, 0.0013526, 269.48, 1.05232, -100.854, 241.064, 1.05984, -102.345 
1405, 0.07025, 0.346566, -0.129723, 0.00136865, 269.628, 1.06481, -100.924, 241.223, 1.06932, -102.416 
1406, 0.0703, 0.34677, -0.129813, 0.00138082, 269.787, 1.07428, -100.994, 241.385, 1.07706, -102.489 
1407, 0.07035, 0.346976, -0.129907, 0.00139021, 269.948, 1.08158, -101.068, 241.552, 1.08436, -102.565 
1408, 0.0704, 0.347179, -0.130004, 0.00139893, 270.105, 1.08837, -101.143, 241.724, 1.09127, -102.644 
1409, 0.07045, 0.3474, -0.130105, 0.00140684, 270.277, 1.09452, -101.222, 241.896, 1.09873, -102.72 
1410, 0.0705, 0.347606, -0.130201, 0.00141591, 270.438, 1.10157, -101.296, 242.068, 1.10845, -102.799 
1411, 0.07055, 0.347826, -0.130302, 0.00142883, 270.608, 1.11163, -101.375, 242.242, 1.12007, -102.88 
1412, 0.0706, 0.348053, -0.130404, 0.00144525, 270.785, 1.12441, -101.454, 242.417, 1.1306, -102.964 
1413, 0.07065, 0.348283, -0.130511, 0.00146012, 270.964, 1.13597, -101.538, 242.596, 1.13992, -103.051 
1414, 0.0707, 0.348517, -0.130623, 0.00147271, 271.146, 1.14577, -101.625, 242.778, 1.14684, -103.14 
1415, 0.07075, 0.348752, -0.130737, 0.00148161, 271.329, 1.15269, -101.714, 242.965, 1.15152, -103.23 
1416, 0.0708, 0.349001, -0.130853, 0.00148669, 271.522, 1.15664, -101.804, 243.154, 1.15567, -103.321 
1417, 0.07085, 0.349253, -0.13097, 0.00149075, 271.719, 1.1598, -101.895, 243.342, 1.16062, -103.411 
1418, 0.0709, 0.349493, -0.131084, 0.00149629, 271.905, 1.16411, -101.984, 243.532, 1.16788, -103.5 
1419, 0.07095, 0.349739, -0.131197, 0.00150605, 272.097, 1.1717, -102.072, 243.72, 1.17695, -103.593 
1420, 0.071, 0.349982, -0.131315, 0.00151906, 272.286, 1.18183, -102.163, 243.908, 1.18604, -103.688 
1421, 0.07105, 0.350224, -0.131437, 0.00153226, 272.474, 1.1921, -102.258, 244.098, 1.19345, -103.785 
1422, 0.0711, 0.350461, -0.131561, 0.00154231, 272.659, 1.19991, -102.354, 244.292, 1.19878, -103.881 
1423, 0.07115, 0.350714, -0.131684, 0.00154884, 272.856, 1.20499, -102.45, 244.488, 1.20316, -103.981 
1424, 0.0712, 0.350971, -0.131812, 0.00155396, 273.055, 1.20898, -102.55, 244.685, 1.20589, -104.08 
1425, 0.07125, 0.35123, -0.131938, 0.00155673, 273.257, 1.21114, -102.648, 244.883, 1.20966, -104.18 
1426, 0.0713, 0.351486, -0.132067, 0.0015615, 273.456, 1.21485, -102.748, 245.079, 1.21363, -104.281 
1427, 0.07135, 0.351722, -0.132194, 0.00156706, 273.64, 1.21917, -102.847, 245.273, 1.21869, -104.379 
1428, 0.0714, 0.351932, -0.132319, 0.00157399, 273.803, 1.22456, -102.944, 245.47, 1.22421, -104.48 
1429, 0.07145, 0.352176, -0.132447, 0.00158142, 273.993, 1.23035, -103.044, 245.668, 1.22942, -104.582 
1430, 0.0715, 0.352424, -0.132578, 0.00158853, 274.186, 1.23587, -103.145, 245.87, 1.23361, -104.687 
1431, 0.07155, 0.352689, -0.132712, 0.00159378, 274.392, 1.23996, -103.25, 246.072, 1.2372, -104.797 
1432, 0.0716, 0.352951, -0.132853, 0.00159834, 274.596, 1.24351, -103.36, 246.276, 1.24003, -104.904 
1433, 0.07165, 0.353224, -0.132991, 0.00160218, 274.808, 1.24649, -103.467, 246.477, 1.24209, -105.009 
1434, 0.0717, 0.353477, -0.133125, 0.00160506, 275.005, 1.24873, -103.571, 246.677, 1.24461, -105.113 
1435, 0.07175, 0.353712, -0.133256, 0.00160864, 275.188, 1.25152, -103.673, 246.88, 1.24572, -105.221 
1436, 0.0718, 0.353965, -0.133393, 0.00160962, 275.385, 1.25229, -103.78, 247.083, 1.2463, -105.332 
1437, 0.07185, 0.354227, -0.133535, 0.00160945, 275.588, 1.25215, -103.89, 247.285, 1.24932, -105.443 
1438, 0.0719, 0.354475, -0.133677, 0.00161298, 275.782, 1.2549, -104, 247.49, 1.25385, -105.559 
1439, 0.07195, 0.354725, -0.133825, 0.00161928, 275.976, 1.2598, -104.116, 247.695, 1.25898, -105.679 
1440, 0.072, 0.354989, -0.13398, 0.00162707, 276.181, 1.26586, -104.237, 247.899, 1.26315, -105.795 
1441, 0.07205, 0.355252, -0.13413, 0.00163358, 276.386, 1.27092, -104.353, 248.105, 1.26609, -105.913 
1442, 0.0721, 0.355518, -0.13428, 0.00163819, 276.593, 1.27451, -104.47, 248.31, 1.26651, -106.03 
1443, 0.07215, 0.355788, -0.134429, 0.00163857, 276.803, 1.27481, -104.586, 248.511, 1.26382, -106.15 
1444, 0.0722, 0.356036, -0.134582, 0.00163361, 276.996, 1.27095, -104.705, 248.713, 1.26209, -106.269 
1445, 0.07225, 0.356268, -0.134732, 0.00162964, 277.176, 1.26786, -104.822, 248.916, 1.26316, -106.395 
1446, 0.0723, 0.35652, -0.134894, 0.00163009, 277.372, 1.26821, -104.947, 249.122, 1.26754, -106.523 
1447, 0.07235, 0.356783, -0.135059, 0.00163644, 277.577, 1.27315, -105.076, 249.328, 1.27327, -106.656 
1448, 0.0724, 0.357058, -0.135231, 0.00164567, 277.791, 1.28033, -105.21, 249.532, 1.27692, -106.788 
1449, 0.07245, 0.357335, -0.135401, 0.00165148, 278.006, 1.28485, -105.342, 249.735, 1.27786, -106.92 
1450, 0.0725, 0.357607, -0.13557, 0.00165293, 278.218, 1.28598, -105.474, 249.937, 1.27602, -107.053 
1451, 0.07255, 0.357872, -0.13574, 0.00164969, 278.424, 1.28346, -105.606, 250.136, 1.27358, -107.187 
1452, 0.0726, 0.358121, -0.135911, 0.00164516, 278.618, 1.27993, -105.738, 250.338, 1.27226, -107.322 
1453, 0.07265, 0.358385, -0.136082, 0.00164239, 278.823, 1.27778, -105.872, 250.54, 1.27312, -107.462 
1454, 0.0727, 0.358646, -0.136263, 0.00164303, 279.027, 1.27827, -106.013, 250.743, 1.27669, -107.604 
1455, 0.07275, 0.3589, -0.136445, 0.00164838, 279.224, 1.28244, -106.154, 250.946, 1.28086, -107.752 
1456, 0.0728, 0.359168, -0.136637, 0.00165499, 279.433, 1.28758, -106.303, 251.146, 1.2834, -107.9 
1457, 0.07285, 0.359436, -0.136828, 0.00165932, 279.641, 1.29095, -106.452, 251.342, 1.28366, -108.047 
1458, 0.0729, 0.359685, -0.137016, 0.00165963, 279.835, 1.29119, -106.599, 251.538, 1.28181, -108.194 
1459, 0.07295, 0.359936, -0.137202, 0.00165635, 280.03, 1.28864, -106.743, 251.735, 1.28009, -108.345 
1460, 0.073, 0.360191, -0.137394, 0.00165309, 280.229, 1.2861, -106.893, 251.931, 1.27891, -108.499 
1461, 0.07305, 0.360445, -0.137591, 0.00165073, 280.426, 1.28427, -107.046, 252.129, 1.28018, -108.658 
1462, 0.0731, 0.360695, -0.137796, 0.00165227, 280.62, 1.28547, -107.205, 252.33, 1.28194, -108.821 
1463, 0.07315, 0.360962, -0.138006, 0.00165485, 280.828, 1.28748, -107.368, 252.529, 1.28366, -108.987 
1464, 0.0732, 0.361218, -0.13822, 0.00165771, 281.028, 1.2897, -107.535, 252.727, 1.28471, -109.153 
1465, 0.07325, 0.36148, -0.138434, 0.00165968, 281.231, 1.29123, -107.702, 252.922, 1.2851, -109.322 
1466, 0.0733, 0.361737, -0.138649, 0.00166069, 281.431, 1.29201, -107.869, 253.114, 1.28344, -109.49 
1467, 0.07335, 0.361985, -0.138864, 0.0016583, 281.624, 1.29016, -108.036, 253.304, 1.28157, -109.662 
1468, 0.0734, 0.362215, -0.139082, 0.00165497, 281.803, 1.28757, -108.206, 253.497, 1.28099, -109.834 
1469, 0.07345, 0.362452, -0.139301, 0.00165367, 281.988, 1.28655, -108.377, 253.691, 1.28209, -110.015 
1470, 0.0735, 0.362703, -0.139533, 0.00165488, 282.183, 1.2875, -108.557, 253.888, 1.28306, -110.199 
1471, 0.07355, 0.362968, -0.13977, 0.00165624, 282.389, 1.28856, -108.741, 254.086, 1.28329, -110.389 
1472, 0.0736, 0.363224, -0.140015, 0.00165683, 282.588, 1.28901, -108.932, 254.283, 1.2827, -110.58 
1473, 0.07365, 0.363481, -0.140261, 0.00165626, 282.788, 1.28857, -109.123, 254.476, 1.28136, -110.774 
1474, 0.0737, 0.36373, -0.140509, 0.00165483, 282.982, 1.28746, -109.316, 254.666, 1.27891, -110.965 
1475, 0.07375, 0.363977, -0.140753, 0.00165163, 283.174, 1.28497, -109.506, 254.854, 1.27705, -111.162 
1476, 0.0738, 0.364224, -0.141003, 0.00164908, 283.367, 1.28298, -109.701, 255.043, 1.27635, -111.362 
1477, 0.07385, 0.364471, -0.14126, 0.00164807, 283.558, 1.2822, -109.9, 255.233, 1.27656, -111.568 
1478, 0.0739, 0.364715, -0.141524, 0.00164822, 283.748, 1.28231, -110.105, 255.424, 1.27669, -111.777 
1479, 0.07395, 0.364967, -0.141792, 0.00164827, 283.944, 1.28235, -110.314, 255.615, 1.27622, -111.993 
1480, 0.074, 0.365219, -0.142069, 0.00164761, 284.14, 1.28184, -110.53, 255.804, 1.27374, -112.208 
1481, 0.07405, 0.36547, -0.142346, 0.00164435, 284.335, 1.2793, -110.745, 255.99, 1.27021, -112.427 
1482, 0.0741, 0.365712, -0.142627, 0.00163972, 284.524, 1.2757, -110.964, 256.173, 1.26663, -112.647 
1483, 0.07415, 0.365948, -0.142907, 0.00163534, 284.708, 1.27229, -111.182, 256.352, 1.26408, -112.869 
1484, 0.0742, 0.366178, -0.143191, 0.00163268, 284.886, 1.27023, -111.403, 256.53, 1.26196, -113.096 
1485, 0.07425, 0.366409, -0.14348, 0.00162993, 285.066, 1.26808, -111.628, 256.707, 1.26007, -113.327 
1486, 0.0743, 0.366636, -0.143777, 0.00162699, 285.243, 1.2658, -111.859, 256.883, 1.25862, -113.562 
1487, 0.07435, 0.36686, -0.144078, 0.00162492, 285.417, 1.26419, -112.092, 257.06, 1.25704, -113.8 
1488, 0.0744, 0.367089, -0.144384, 0.0016232, 285.595, 1.26285, -112.33, 257.234, 1.25378, -114.041 
1489, 0.07445, 0.367316, -0.144693, 0.00161943, 285.772, 1.25991, -112.571, 257.405, 1.24843, -114.284 
1490, 0.0745, 0.367541, -0.145004, 0.00161247, 285.947, 1.2545, -112.813, 257.571, 1.24203, -114.53 
1491, 0.07455, 0.367752, -0.14532, 0.00160404, 286.111, 1.24794, -113.059, 257.734, 1.23563, -114.777 
1492, 0.0746, 0.367934, -0.145635, 0.00159584, 286.252, 1.24156, -113.304, 257.895, 1.23042, -115.029 
1493, 0.07465, 0.368137, -0.145957, 0.00158889, 286.411, 1.23615, -113.554, 258.055, 1.22737, -115.285 
1494, 0.0747, 0.368338, -0.146284, 0.00158479, 286.567, 1.23297, -113.809, 258.215, 1.22516, -115.547 
1495, 0.07475, 0.368548, -0.146619, 0.00158237, 286.73, 1.23108, -114.07, 258.374, 1.22226, -115.813 
1496, 0.0748, 0.36876, -0.146961, 0.00157949, 286.895, 1.22884, -114.336, 258.531, 1.21702, -116.082 
1497, 0.07485, 0.368969, -0.147307, 0.0015732, 287.058, 1.22395, -114.605, 258.683, 1.20911, -116.354 
1498, 0.0749, 0.369166, -0.147657, 0.00156257, 287.211, 1.21568, -114.877, 258.833, 1.19939, -116.628 
1499, 0.07495, 0.369352, -0.148008, 0.00154903, 287.356, 1.20515, -115.15, 258.981, 1.18988, -116.904 
1500, 0.075, 0.369543, -0.148361, 0.00153574, 287.504, 1.19481, -115.425, 259.125, 1.18196, -117.183 
1501, 0.07505, 0.369726, -0.148718, 0.0015252, 287.646, 1.18661, -115.703, 259.266, 1.17908, -117.467 
1502, 0.0751, 0.369902, -0.149083, 0.00152286, 287.784, 1.18478, -115.986, 259.406, 1.1774, -117.756 
1503, 0.07515, 0.370083, -0.149453, 0.00152262, 287.924, 1.1846, -116.275, 259.545, 1.17394, -118.049 
1504, 0.0752, 0.370267, -0.14983, 0.00151946, 288.068, 1.18214, -116.568, 259.68, 1.16582, -118.346 
1505, 0.07525, 0.370447, -0.150212, 0.00150882, 288.207, 1.17386, -116.865, 259.811, 1.15536, -118.644 
1506, 0.0753, 0.370617, -0.150594, 0.0014939, 288.34, 1.16225, -117.162, 259.939, 1.14327, -118.945 
1507, 0.07535, 0.370778, -0.15098, 0.00147693, 288.465, 1.14905, -117.463, 260.063, 1.13144, -119.248 
1508, 0.0754, 0.370924, -0.151369, 0.0014604, 288.579, 1.13619, -117.765, 260.187, 1.12186, -119.555 
1509, 0.07545, 0.371088, -0.151761, 0.00144795, 288.706, 1.12651, -118.07, 260.307, 1.11736, -119.865 
1510, 0.0755, 0.371245, -0.15216, 0.0014439, 288.829, 1.12336, -118.38, 260.425, 1.11425, -120.18 
1511, 0.07555, 0.371401, -0.152565, 0.00144246, 288.95, 1.12224, -118.695, 260.538, 1.10804, -120.499 
1512, 0.0756, 0.371542, -0.152975, 0.00143549, 289.059, 1.11681, -119.015, 260.649, 1.09731, -120.818 
1513, 0.07565, 0.371687, -0.153385, 0.00142095, 289.172, 1.1055, -119.333, 260.754, 1.08575, -121.139 
1514, 0.0757, 0.371821, -0.153798, 0.00140471, 289.277, 1.09287, -119.655, 260.856, 1.07305, -121.463 
1515, 0.07575, 0.37195, -0.154213, 0.0013871, 289.377, 1.07916, -119.978, 260.955, 1.06082, -121.788 
1516, 0.0758, 0.372068, -0.15463, 0.00137032, 289.469, 1.06611, -120.302, 261.055, 1.05059, -122.116 
1517, 0.07585, 0.3722, -0.155051, 0.00135736, 289.571, 1.05603, -120.63, 261.153, 1.04427, -122.451 
1518, 0.0759, 0.37233, -0.155482, 0.00135087, 289.672, 1.05098, -120.965, 261.246, 1.03901, -122.785 
1519, 0.07595, 0.372437, -0.15591, 0.00134602, 289.756, 1.04721, -121.298, 261.337, 1.03157, -123.126 
1520, 0.076, 0.372554, -0.156349, 0.00133749, 289.847, 1.04056, -121.639, 261.424, 1.02043, -123.468 
1521, 0.07605, 0.372675, -0.156789, 0.0013228, 289.941, 1.02914, -121.982, 261.507, 1.00848, -123.811 
1522, 0.0761, 0.372784, -0.15723, 0.00130651, 290.026, 1.01646, -122.325, 261.587, 0.995211, -124.156 
1523, 0.07615, 0.372891, -0.157672, 0.00128828, 290.109, 1.00228, -122.669, 261.666, 0.982187, -124.504 
1524, 0.0762, 0.372993, -0.158119, 0.00127051, 290.189, 0.98846, -123.016, 261.745, 0.97102, -124.854 
1525, 0.07625, 0.373098, -0.158569, 0.00125618, 290.27, 0.977305, -123.366, 261.823, 0.961942, -125.21 
1526, 0.0763, 0.3732, -0.159026, 0.00124523, 290.35, 0.968791, -123.722, 261.9, 0.953681, -125.567 
1527, 0.07635, 0.373297, -0.159485, 0.00123569, 290.425, 0.961364, -124.079, 261.974, 0.944662, -125.928 
1528, 0.0764, 0.373394, -0.159949, 0.00122524, 290.5, 0.953235, -124.441, 262.042, 0.934438, -126.291 
1529, 0.07645, 0.37348, -0.160417, 0.0012129, 290.567, 0.943638, -124.804, 262.106, 0.922564, -126.656 
1530, 0.0765, 0.373556, -0.160886, 0.0011975, 290.627, 0.931655, -125.169, 262.168, 0.909029, -127.024 
1531, 0.07655, 0.373632, -0.161358, 0.00117911, 290.685, 0.917345, -125.537, 262.23, 0.895343, -127.392 
1532, 0.0766, 0.373692, -0.161831, 0.00116033, 290.732, 0.902734, -125.904, 262.293, 0.882811, -127.765 
1533, 0.07665, 0.373777, -0.16231, 0.00114355, 290.799, 0.889679, -126.277, 262.358, 0.872531, -128.141 
1534, 0.0767, 0.373855, -0.162793, 0.00113039, 290.859, 0.879441, -126.653, 262.423, 0.863625, -128.517 
1535, 0.07675, 0.37395, -0.163277, 0.0011197, 290.933, 0.871129, -127.029, 262.485, 0.855005, -128.899 
1536, 0.0768, 0.374041, -0.16377, 0.00110987, 291.003, 0.863477, -127.413, 262.544, 0.8455, -129.281 
1537, 0.07685, 0.374125, -0.164261, 0.00109868, 291.069, 0.854776, -127.795, 262.598, 0.834188, -129.664 
1538, 0.0769, 0.374196, -0.164754, 0.0010842, 291.124, 0.843509, -128.179, 262.651, 0.821312, -130.048 
1539, 0.07695, 0.374266, -0.165247, 0.00106697, 291.179, 0.830105, -128.562, 262.705, 0.808556, -130.434 
1540, 0.077, 0.374334, -0.165743, 0.00104962, 291.231, 0.816607, -128.948, 262.759, 0.796699, -130.821 
1541, 0.07705, 0.374408, -0.16624, 0.00103398, 291.289, 0.804439, -129.335, 262.815, 0.786014, -131.213 
1542, 0.0771, 0.374482, -0.166744, 0.00102025, 291.347, 0.793757, -129.727, 262.872, 0.777106, -131.606 
1543, 0.07715, 0.374559, -0.16725, 0.00100963, 291.407, 0.785489, -130.12, 262.927, 0.768206, -132.003 
1544, 0.0772, 0.374632, -0.167761, 0.000998981, 291.463, 0.777207, -130.518, 262.981, 0.757693, -132.398 
1545, 0.07725, 0.374704, -0.168271, 0.000985673, 291.519, 0.766854, -130.914, 263.033, 0.745284, -132.796 
1546, 0.0773, 0.37477, -0.168783, 0.000969291, 291.571, 0.754108, -131.313, 263.083, 0.732149, -133.193 
1547, 0.07735, 0.374837, -0.169293, 0.000951794, 291.623, 0.740496, -131.71, 263.133, 0.719776, -133.593 
1548, 0.0774, 0.3749, -0.169807, 0.000935448, 291.672, 0.727779, -132.11, 263.184, 0.708185, -133.992 
1549, 0.07745, 0.374968, -0.170319, 0.000920542, 291.725, 0.716181, -132.509, 263.237, 0.697711, -134.395 
1550, 0.0775, 0.375037, -0.170839, 0.000907618, 291.779, 0.706127, -132.913, 263.29, 0.687622, -134.799 
1551, 0.07755, 0.375109, -0.171359, 0.0008955, 291.835, 0.696699, -133.317, 263.344, 0.677232, -135.206 
1552, 0.0776, 0.37518, -0.171883, 0.000882647, 291.89, 0.686699, -133.725, 263.398, 0.66445, -135.612 
